id;word;answer
"32";"You rest on the soft sofa. [sing, inf]";"(tú) Descansas en el sofá suave."
"33";"You send the small package. [sing, inf]";"(tú) Envías el paquete pequeño."
"34";"You try again today. [sing, inf]";"(tú) Intentas otra vez hoy."
"35";"You call your tall brother. [sing, inf]";"(tú) Llamas a tu hermano alto."
"36";"You pay the small bill. [sing, inf]";"(tú) Pagas la cuenta pequeña."
"37";"You practice every morning. [sing, inf]";"(tú) Practicas cada mañana."
"38";"You remember her clearly. [sing, inf]";"(tú) Recuerdas a ella claramente."
"39";"You finish the long project. [sing, inf]";"(tú) Terminas el proyecto largo."
"40";"You work very hard. [sing, inf]";"(tú) Trabajas muy duro."
"41";"You access the main page. [sing, formal]";"(usted) Accede a la página principal."
"42";"You rent this quiet room. [sing, formal]";"(usted) Alquila este cuarto tranquilo."
"43";"You look for the blue book. [sing, formal]";"(usted) Busca el libro azul."
"44";"You walk with your cousin. [sing, formal]";"(usted) Camina con su primo."
"45";"You answer very quickly. [sing, formal]";"(usted) Contesta muy rápido."
"46";"You send money monthly. [sing, formal]";"(usted) Envía dinero cada mes."
"47";"You listen very well. [sing, formal]";"(usted) Escucha muy bien."
"48";"You wait near the old tree. [sing, formal]";"(usted) Espera cerca del árbol viejo."
"49";"You win sometimes. [sing, formal]";"(usted) Gana a veces."
"50";"You try the new dish. [sing, formal]";"(usted) Intenta el plato nuevo."
"51";"You clean your bright room. [sing, formal]";"(usted) Limpia su cuarto brillante."
"52";"You watch the brown dog. [sing, formal]";"(usted) Mira al perro café."
"53";"You return early today. [sing, formal]";"(usted) Regresa temprano hoy."
"54";"You visit your kind aunt. [sing, formal]";"(usted) Visita a su tía amable."
"55";"You access all files. [pl]";"(ustedes) Acceden todos los archivos."
"56";"You change the travel plan. [pl]";"(ustedes) Cambian el plan de viaje."
"57";"You cancel many plans. [pl]";"(ustedes) Cancelan muchos planes."
"58";"You buy the city map. [pl]";"(ustedes) Compran el mapa de la ciudad."
"59";"You draw small animals. [pl]";"(ustedes) Dibujan animales pequeños."
"60";"You begin the short lesson. [pl]";"(ustedes) Empiezan la lección corta."
"61";"You speak clear Spanish. [pl]";"(ustedes) Hablan español claro."
"62";"You invite your close friends. [pl]";"(ustedes) Invitan a sus amigos cercanos."
"63";"They call the local doctor. [pl]";"(ustedes) Llaman al doctor local."
"64";"You send the small package. [pl]";"(ustedes) Mandan el paquete pequeño."
"65";"You forget very often. [pl]";"(ustedes) Olvidan muy seguido."
"66";"You ask for more time. [pl]";"(ustedes) Preguntan por más tiempo."
"67";"You revisit this special place. [pl]";"(ustedes) Revisitan este lugar especial."
"68";"You take the morning bus. [pl]";"(ustedes) Toman el autobús de la mañana."
"69";"You travel very often. [pl]";"(ustedes) Viajan muy seguido."
"70";"You explain everything clearly. [pl]";"(usteses) Explican todo claramente."
"71";"I rent a small apartment.";"(yo) Alquilo un apartamento pequeño."
"72";"I help my friend today.";"(yo) Ayudo a mi amigo."
"73";"I walk to the quiet park.";"(yo) Camino al parque tranquilo."
"74";"I draw a simple flower.";"(yo) Dibujo una flor simple."
"75";"I begin a new book.";"(yo) Empiezo un libro nuevo."
"76";"I enter the small store.";"(yo) Entro a la tienda pequeña."
"77";"I explain the simple idea.";"(yo) Explico la idea simple."
"78";"I wash the dirty cup.";"(yo) Lavo la taza sucia."
"79";"I clean the small kitchen.";"(yo) Limpio la cocina pequeña."
"80";"I send a short message.";"(yo) Mando un mensaje corto."
"81";"I need a clean towel.";"(yo) Necesito una toalla limpia."
"82";"I ask a simple question.";"(yo) Pregunto una pregunta simple."
"83";"I remember the old story.";"(yo) Recuerdo la historia vieja."
"84";"I return to the quiet street.";"(yo) Regreso a la calle tranquila."
"85";"I revisit the quiet plaza.";"(yo) Revisito la plaza tranquila."
"86";"I take the cold water.";"(yo) Tomo el agua fría."
"87";"I travel to the small town.";"(yo) Viajo al pueblo pequeño."
"88";"I visit the quiet museum.";"(yo) Visito el museo tranquilo."
"89";"He saves a little money.";"(él) Ahorra un poco de dinero."
"90";"He helps his young sister.";"(él) Ayuda a su hermana joven."
"91";"He cooks a fresh meal.";"(él) Cocina una comida fresca."
"92";"He answers the easy question.";"(él) Contesta la pregunta fácil."
"93";"He listens to soft music.";"(él) Escucha música suave."
"94";"He studies the long lesson.";"(él) Estudia la lección larga."
"95";"He speaks in the quiet room.";"(él) Habla en el cuarto tranquilo."
"96";"He invites his young cousin.";"(él) Invita a su primo joven."
"97";"He arrives at the tall building.";"(él) Llega al edificio alto."
"98";"He watches the short movie.";"(él) Mira la película corta."
"99";"He prepares a green salad.";"(él) Prepara una ensalada verde."
"100";"He works in the big office.";"(él) Trabaja en la oficina grande."
