"id","word","answer"
"124","to drag, pull","arrastrar"
"125","to snatch, grab","arrebatar"
"126","to fix, arrange","arreglar"
"127","to repent, regret","arrepentir"
"128","to risk, venture","arriesgar"
"129","to kneel","arrodillar"
"130","to throw, fling","arrojar"
"131","to wrinkle, crumple","arrugar"
"132","to ruin, destroy","arruinar"
"133","to assault","asaltar"
"134","to ascend, be promoted","ascender"
"135","to assure, secure, insure","asegurar"
"136","to settle, establish, locate","asentar"
"137","to assent, agree","asentir"
"138","to murder, assassinate","asesinar"
"139","to assign, allocate","asignar"
"140","to assimilate","asimilar"
"141","to attend","asistir"
"142","to associate with","asociar"
"143","to appear, show, stick out","asomar"
"144","to amaze, astound","asombrar"
"145","to aspire, want","aspirar"
"146","to assume, take on","asumir"
"147","to frighten, scare","asustar"
"148","to attack","atacar"
"149","to tie (up)","atar"
"150","to serve, attend to","atender"
"151","to attack, attempt, threaten","atentar"
"152","to torture, torment","atormentar"
"153","to attract","atraer"
"154","to trap, catch","atrapar"
"155","to cross","atravesar"
"156","to dare","atrever"
"157","to attribute","atribuir"
"158","to increase","aumentar"
"159","to authorize, legalize","autorizar"
"160","to advance, progress","avanzar"
"161","to embarrass, shame","avergonzar"
"162","to investigate, find out","averiguar"
"163","to inform, announce","avisar"
"164","to help","ayudar"
"165","to add","añadir"
"166","to dance","bailar"
"167","to come down, let down","bajar"
"168","sweep, clean out","barrer"
"169","to base on, base upon","basar"
"170","to be sufficient","bastar"
"171","to beat (an object)","batir"
"172","to baptize, christen","bautizar"
"173","to bathe, take a bath","bañar"
"174","to drink","beber"
"175","to bless, thank","bendecir"
"176","to benefit","beneficiar"
"177","to kiss","besar"
"178","to block, obstruct","bloquear"
"179","to embroider","bordar"
"180","to erase","borrar"
"181","to shine, twinkle, be outstanding","brillar"
"182","to offer","brindar"
"183","to sprout","brotar"
"184","to mock","burlar"
"185","to look for","buscar"
"186","to fit (into)","caber"
"187","to fall","caer"
"188","to dirty, crap","cagar"
"189","to calculate, figure out","calcular"
"190","to warm, heat","calentar"
"191","to grade, rate, qualify","calificar"
"192","to be/make quiet","callar"
"193","to calm, soothe, relieve","calmar"
"194","to wear [shoes]","calzar"
"195","to change","cambiar"
"196","to walk","caminar"
"197","to cancel","cancelar"
"198","to tire, annoy","cansar"
"199","to sing","cantar"
"200","to qualify, prepare","capacitar"
"201","to capture, attract","captar"
"202","to capture","capturar"
"203","to characterize, portray","caracterizar"
"204","to be without","carecer"
"205","to load, carry","cargar"
"206","to marry","casar"
"207","to punish","castigar"
"208","to cause, bring about","causar"
"209","to hunt","cazar"
"210","to give way, yield","ceder"
"211","to celebrate","celebrar"
"212","to dine","cenar"
"213","to center, focus, base on","centrar"
"214","to close","cerrar"
"215","to cease, stop","cesar"
"216","to chat, talk","charlar"
"217","to crash into, collide with","chocar"
"218","to suck","chupar"
"219","to circulate, go around, flow","circular"
"220","to cite, quote","citar"
"221","to classify, sort, file","clasificar"
"222","to nail","clavar"
"223","to charge (money)","cobrar"
"224","to cook","cocinar"
"225","to hold, take, catch","coger"
"226","to coincide, agree","coincidir"
"227","to collaborate, work together","colaborar"
"228","to slip in","colar"
"229","to hang (up)","colgar"
"230","to place, position","colocar"
"231","to fight against","combatir"
"232","to combine","combinar"
"233","to comment on","comentar"
"234","to begin, start","comenzar"
"235","to eat","comer"
"236","to commit","cometer"
"237","to compare","comparar"
"238","to share","compartir"
"239","to compensate, make up for","compensar"
"240","to compete","competir"
"241","to please, satisfy","complacer"
"242","to complement, supplement","complementar"
"243","to complete","completar"
"244","to complicate, make difficult","complicar"
"245","to compose, be part of","componer"
"246","to behave","comportar"
"247","to buy","comprar"
"248","to understand","comprender"
"249","to verify, prove","comprobar"
"250","to compromise","comprometer"
"251","to communicate","comunicar"
"252","to conceive, understand","concebir"
"253","to grant, concede","conceder"
"254","to concentrate","concentrar"
"255","to conclude, finish","concluir"
"256","to materialize, fulfill","concretar"
"257","to coincide, concur, meet","concurrir"
"258","to convict, condemn","condenar"
"259","to condition, determine","condicionar"
"260","to lead, drive","conducir"
"261","to connect, plug in","conectar"
"262","to confess, admit","confesar"
"263","to trust, confide","confiar"
"264","to make up, comprise","configurar"
"265","to confirm","confirmar"
"266","to conform","conformar"
"267","to confuse","confundir"
"268","to freeze","congelar"
"269","to involve, bring","conllevar"
"270","to move, affect","conmover"
"271","to know (someone or place)","conocer"
"272","to conquer, win [over]","conquistar"
"273","to consecrate, establish","consagrar"
"274","to get, acquire, obtain","conseguir"
"275","to conserve, preserve","conservar"
"276","to consider","considerar"
"277","to consist of","consistir"
"278","to console","consolar"
"279","to consolidate","consolidar"
"280","to consist of, comprise","constar"
"281","to prove, verify","constatar"
"282","to constitute, consist of","constituir"
"283","to construct, build","construir"
"284","to consult","consultar"
"285","to consume, take in","consumir"
"286","to reach, contact","contactar"
"287","to infect, infest","contagiar"
"288","to contaminate, pollute","contaminar"
"289","to tell, count","contar"
"290","to contemplate","contemplar"
"291","to contain","contener"
"292","to answer, reply","contestar"
"293","to continue","continuar"
"294","to contract, shrink, abbreviate","contraer"
"295","to contrast","contrastar"
"296","to hire, contract","contratar"
"297","to contribute","contribuir"
"298","to control","controlar"
"299","to convince, persuade","convencer"
"300","to be agreeable, be convenient","convenir"
"301","to converse, talk","conversar"
"302","to convert, change, become","convertir"
"303","to coexist","convivir"
"304","to convene, summon","convocar"
"305","to coordinate","coordinar"
"306","to copy","copiar"
"307","to crown, top","coronar"
"308","to correct, rectify","corregir"
"309","to run","correr"
"310","to correspond with","corresponder"
"311","to cut","cortar"
"312","to sew","coser"
"313","to cost, be hard","costar"
"314","to create","crear"
"315","to grow, increase","crecer"
"316","to believe, think","creer"
"317","to bring up, rear","criar"
"318","to criticize","criticar"
"319","to crunch, creak","crujir"
"320","to cross","cruzar"
"321","to cover","cubrir"
"322","to question","cuestionar"
"323","to take care of","cuidar"
"324","to culminate, accomplish","culminar"
"325","to cultivate, produce","cultivar"
"326","to fulfill","cumplir"
"327","to cure","curar"
"328","to give","dar"
"329","to date","datar"
"330","to damage","dañar"
"331","to debate, discuss","debatir"
"332","should, ought to","deber"
"333","to owe","deber"
"334","to weaken, debilitate","debilitar"
"335","to decide","decidir"
"336","to tell, say","decir"
"337","to declare, testify","declarar"
"338","to decorate","decorar"
"339","to dedicate, devote","dedicar"
"340","to deduce, infer","deducir"
"341","to defend, protect","defender"
"342","to define","definir"
"343","to let, leave","dejar"
"344","to claim, sue","demandar"
"345","to delay, take time","demorar"
"346","to show, demonstrate","demostrar"
"347","to call, name","denominar"
"348","to denounce","denunciar"
"349","to depend on","depender"
"350","to deposit, place, store","depositar"
"351","to derive","derivar"
"352","to shed, pour out","derramar"
"353","to knock down, overthrow","derribar"
"354","to defeat, beat","derrotar"
"355","to knock down, demolish","derrumbar"
"356","to defy, stand up to","desafiar"
"357","to disappear, vanish","desaparecer"
"358","to develop","desarrollar"
"359","to untie, unleash, spark off","desatar"
"360","to overflow, spill over","desbordar"
"361","to rest","descansar"
"362","to unleash, unload","descargar"
"363","to discard, reject, rule out","descartar"
"364","to descend","descender"
"365","to decipher","descifrar"
"366","to not know, not recognize","desconocer"
"367","to describe","describir"
"368","to discover","descubrir"
"369","to neglect","descuidar"
"370","to want, desire, wish for","desear"
"371","to flow, lead into","desembocar"
"372","to carry out, fulfill","desempeñar"
"373","to unleash, unchain","desencadenar"
"374","to clear up, unwrap","desenvolver"
"375","to despair, lose hope","desesperar"
"376","to undo, destroy, take apart","deshacer"
"377","to designate","designar"
"378","to slide, glide, slip","deslizar"
"379","to say goodbye (to]) dismiss","despedir"
"380","to detach, take off [plane]","despegar"
"381","to wake [up], arouse","despertar"
"382","to replace, move, shift","desplazar"
"383","to unfold, deploy","desplegar"
"384","to deprive, rob","despojar"
"385","to despise, scorn","despreciar"
"386","to detach, release, remove","desprender"
"387","to emphasize, stand out","destacar"
"388","to assign, appoint","destinar"
"389","to rip/break into pieces","destrozar"
"390","to destroy, ruin","destruir"
"391","to fade, dispel","desvanecer"
"392","to deviate, divert, change","desviar"
"393","to detail, itemize","detallar"
"394","to detect","detectar"
"395","to stop, detain","detener"
"396","to deteriorate","deteriorar"
"397","to determine, decide","determinar"
"398","to return, give back","devolver"
"399","to devour, consume","devorar"
"400","to confer, talk","dialogar"
"401","to draw, sketch","dibujar"
"402","to dictate, announce","dictar"
"403","to differentiate, distinguish","diferenciar"
"404","to differ","diferir"
"405","to hinder, obstruct","dificultar"
"406","to spread [out]","difundir"
"407","to dilute, weaken","diluir"
"408","to direct, manage","dirigir"
"409","to excuse","disculpar"
"410","to argue, discuss","discutir"
"411","to design, develop","diseñar"
"412","to disguise, hide, conceal","disfrazar"
"413","to enjoy","disfrutar"
"414","to disguise, hide, pretend","disimular"
"415","to decrease, diminish","disminuir"
"416","to dissolve","disolver"
"417","to shoot (at)","disparar"
"418","to disperse, scatter, spread","dispersar"
"419","to have means, dispose","disponer"
"420","to dispute, contest","disputar"
"421","to distinguish","distinguir"
"422","to distract","distraer"
"423","to distribute, deliver","distribuir"
"424","to amuse, entertain","divertir"
"425","to divide","dividir"
"426","to distinguish, perceive","divisar"
"427","to bend, turn","doblar"
"428","to hurt","doler"
"429","to dominate, master","dominar"
"430","to donate","donar"
"431","to sleep","dormir"
"432","to endow, bestow","dotar"
"433","to [have] doubt","dudar"
"434","to double, duplicate","duplicar"
"435","to last","durar"
"436","to throw, cast","echar"
"437","to edit, publish, release","editar"
"438","to educate","educar"
"439","to carry out, cause to happen","efectuar"
"440","to execute, carry out","ejecutar"
"441","to practice, exercise","ejercer"
"442","to make, develop","elaborar"
"443","to choose, elect","elegir"
"444","to elevate, raise","elevar"
"445","to eliminate, exclude","eliminar"
"446","to embark, load","embarcar"
"447","to emerge, surface","emerger"
"448","to emigrate","emigrar"
"449","to emit, give off","emitir"
"450","to move, make/get excited","emocionar"
"451","to soak, drench","empapar"
"452","to begin, start","empezar"
"453","[se] to insist on","empeñar"
"454","to employ","emplear"
"455","to undertake, embark on","emprender"
"456","to push, shove","empujar"
"457","to fall in love","enamorar"
"458","to head, lead off","encabezar"
"459","to insert, fit well","encajar"
"460","to head for, guide","encaminar"
"461","to be very pleasing to","encantar"
"462","to face, confront","encarar"
"463","to entrust","encargar"
"464","to turn on","encender"
"465","to shut (in)","encerrar"
"466","to shrink","encoger"
"467","to find","encontrar"
"468","harden, make hard","endurecer"
"469","to emphasize, stress","enfatizar"
"470","to become ill","enfermar"
"471","to focus","enfocar"
"472","to confront, face","enfrentar"
"473","to cool","enfriar"
"474","to trick, deceive","engañar"
"475","to link, connect","enlazar"
"476","to madden, derange","enloquecer"
"477","to frame","enmarcar"
"478","to anger, annoy","enojar"
"479","to entangle, ensnare","enredar"
"480","to enrich","enriquecer"
"481","to test","ensayar"
"482","to teach, show","enseñar"
"483","to understand","entender"
"484","to find out","enterar"
"485","to bury","enterrar"
"486","to intone, sing, modulate","entonar"
"487","to obstruct","entrabar"
"488","to enter","entrar"
"489","to deliver","entregar"
"490","to train","entrenar"
"491","to entertain, amuse","entretener"
"492","to glimpse, guess","entrever"
"493","to interview","entrevistar"
"494","to fill with enthusiasm, excite","entusiasmar"
"495","to age, grow old","envejecer"
"496","to send","enviar"
"497","to envy","envidiar"
"498","to wrap","envolver"
"499","to balance","equilibrar"
"500","to be equivalent","equivaler"
"501","to be wrong","equivocar"
"502","to straighten, raise","erguir"
"503","to escape","escapar"
"504","to choose","escoger"
"505","to hide, conceal","esconder"
"506","to write","escribir"
"507","to listen to","escuchar"
"508","to spit","escupir"
"509","to drip, drain, trickle","escurrir"
"510","to make an effort, exert oneself","esforzar"
"511","to scare, frighten","espantar"
"512","to specialize, major in","especializar"
"513","to specify, itemize","especificar"
"514","to wait, to hope [for], expect","esperar"
"515","to spy on","espiar"
"516","to establish","establecer"
"517","to break out, explode, start","estallar"
"518","to be [location, change from norm]","estar"
"519","to estimate, hold in esteem","estimar"
"520","to stimulate, encourage","estimular"
"521","to stretch, strain","estirar"
"522","to tighten, make closer","estrechar"
"523","to crash","estrellar"
"524","to shake, tremble","estremecer"
"525","to use for the first time, debut","estrenar"
"526","to study","estudiar"
"527","to evaluate, assess","evaluar"
"528","to avoid, prevent","evitar"
"529","to evoke, recall","evocar"
"530","to evolve, develop","evolucionar"
"531","to exaggerate","exagerar"
"532","to examine, inspect","examinar"
"533","to excel, exceed","exceder"
"534","to exclaim","exclamar"
"535","to exclude, reject","excluir"
"536","to exhibit, show off","exhibir"
"537","to demand","exigir"
"538","to exist","existir"
"539","to expand","expandir"
"540","to experience, experiment","experimentar"
"541","to explain","explicar"
"542","to explore","explorar"
"543","to explode, exploit","explotar"
"544","to expound, expose","exponer"
"545","export","exportar"
"546","to express","expresar"
"547","to expel, throw out","expulsar"
"548","to extend, spread","extender"
"549","to extinguish, put out","extinguir"
"550","to extract, take out","extraer"
"551","to miss, long for","extrañar"
"552","to manufacture","fabricar"
"553","to facilitate","facilitar"
"554","to fail, miss","fallar"
"555","to pass away","fallecer"
"556","to be lacking","faltar"
"557","to fascinate","fascinar"
"558","to favor, help","favorecer"
"559","to congratulate","felicitar"
"560","to celebrate","festejar"
"561","to appear, represent","figurar"
"562","to set, to fix","fijar"
"563","to seep, filter","filtrar"
"564","to end, finalize","finalizar"
"565","to finance","financiar"
"566","to feign, pretend","fingir"
"567","to sign","firmar"
"568","to flower, bloom, flourish","florecer"
"569","to float, flutter","flotar"
"570","to flow","fluir"
"571","to foster, promote, encourage","fomentar"
"572","to form","formar"
"573","to formulate","formular"
"574","to fortify","fortalecer"
"575","to force","forzar"
"576","to fail, be unsuccessful","fracasar"
"577","to frequent, visit","frecuentar"
"578","to brake, restrain","frenar"
"579","to rub, scrub","frotar"
"580","to frustrate, prevent","frustrar"
"581","to smoke","fumar"
"582","to work, function","funcionar"
"583","to base, found","fundamentar"
"584","to found, base","fundar"
"585","to melt, cast, smelt","fundir"
"586","to win, earn","ganar"
"587","to guarantee","garantizar"
"588","to spend (money)","gastar"
"589","to moan, groan","gemir"
"590","to generalize, popularize","generalizar"
"591","to generate","generar"
"592","to manage, handle","gestionar"
"593","to rotate, revolve","girar"
"594","to govern","gobernar"
"595","to hit, strike","golpear"
"596","to enjoy","gozar"
"597","to record, engrave","grabar"
"598","to adjust, graduate","graduar"
"599","to shout","gritar"
"600","to keep, save","guardar"
"601","to guide, lead, steer","guiar"
"602","to be pleasing to","gustar"
"603","to have [+ past participle]","haber"
"604","to inhabit","habitar"
"605","to speak, talk","hablar"
"606","to do, make","hacer"
"607","to find [out]","hallar"
"608","to inherit","heredar"
"609","to wound, hurt","herir"
"610","to boil","hervir"
"611","to honor","honrar"
"612","to flee, run away","huir"
"613","to humiliate","humillar"
"614","to sink, submerge","hundir"
"615","to devise, design","idear"
"616","to identify","identificar"
"617","to be unaware","ignorar"
"618","to illuminate, light up","iluminar"
"619","to illustrate","ilustrar"
"620","to imagine","imaginar"
"621","to imitate, copy, mimic","imitar"
"622","to impart, administer","impartir"
"623","to prevent, hinder","impedir"
"624","introduce, implant","implantar"
"625","to implement","implementar"
"626","to implicate, imply","implicar"
"627","to impose, enforce","imponer"
"628","to matter, import","importar"
"629","to impregnate, permeate","impregnar"
"630","to impress","impresionar"
"631","to print","imprimir"
"632","to improvise","improvisar"
"633","to push, promote, drive","impulsar"
"634","to inaugurate, start","inaugurar"
"635","to influence, affect","incidir"
"636","to bow, tilt, incline","inclinar"
"637","to include","incluir"
"638","to incorporate, include","incorporar"
"639","to increase","incrementar"
"640","to indicate","indicar"
"641","to anger","indignar"
"642","to lead to","inducir"
"643","to (have) influence","influir"
"644","to inform","informar"
"645","to join, deposit, admit","ingresar"
"646","to initiate, start","iniciar"
"647","to make uneasy, disturb","inquietar"
"648","to register, record","inscribir"
"649","to insert, put in","insertar"
"650","to insinuate, hint","insinuar"
"651","to insist on","insistir"
"652","to inspire, inhale","inspirar"
"653","to install","instalar"
"654","to insult, berate","insultar"
"655","to integrate, fit in","integrar"
"656","to try, attempt","intentar"
"657","to exchange","intercambiar"
"658","to interest","interesar"
"659","to confine","internar"
"660","to interpret","interpretar"
"661","to question, interrogate","interrogar"
"662","to interrupt","interrumpir"
"663","to intervene","intervenir"
"664","to introduce, bring in","introducir"
"665","to sense","intuir"
"666","to flood, inundate","inundar"
"667","to invade, overcome","invadir"
"668","to invent, make up","inventar"
"669","to invest","invertir"
"670","to investigate","investigar"
"671","to invite","invitar"
"672","to invoke","invocar"
"673","to involve","involucrar"
"674","to go","ir"
"675","to irritate","irritar"
"676","to f**k, screw (around/ up)","joder"
"677","to play a sport or game","jugar"
"678","to bring together","juntar"
"679","to swear, take an oath","jurar"
"680","to justify, excuse","justificar"
"681","to judge","juzgar"
"682","to regret","lamentar"
"683","to throw, launch","lanzar"
"684","to let go, start out","largar"
"685","to hurt, damage","lastimar"
"686","to beat (as in a heart)","latir"
"687","to wash","lavar"
"688","to read","leer"
"689","to raise, lift","levantar"
"690","to free, liberate","liberar"
"691","to liberate, set free","librar"
"692","to license, discharge","licenciar"
"693","to lead, head","liderar"
"694","to tie, link, bind","ligar"
"695","to limit","limitar"
"696","to clean","limpiar"
"697","to call, name","llamar"
"698","to arrive","llegar"
"699","to fill","llenar"
"700","to take, carry","llevar"
"701","to cry","llorar"
"702","to rain","llover"
"703","to locate, find, localize","localizar"
"704","to achieve, get, manage","lograr"
"705","to fight, wrestle","luchar"
"706","to show off] shine","lucir"
"707","to mature, ripen","madurar"
"708","to curse, insult","maldecir"
"709","to send, order","mandar"
"710","to drive, handle","manejar"
"711","to express, show","manifestar"
"712","to manipulate, handle","manipular"
"713","to keep, maintain","mantener"
"714","to mark, note, dial","marcar"
"715","to go, leave, march","marchar"
"716","to kill","matar"
"717","to measure","medir"
"718","to meditate, ponder","meditar"
"719","to improve, get better","mejorar"
"720","to mention, cite","mencionar"
"721","to [tell a] lie","mentir"
"722","to deserve, be worthy of","merecer"
"723","to put [into]","meter"
"724","to mix","mezclar"
"725","to look, watch","mirar"
"726","to modify","modificar"
"727","to make wet, dampen","mojar"
"728","to bother, disturb, upset","molestar"
"729","to ride, mount, assemble","montar"
"730","to bite","morder"
"731","to die","morir"
"732","to show","mostrar"
"733","to motivate, cause","motivar"
"734","to move, incite","mover"
"735","to mobilize","movilizar"
"736","to move, change","mudar"
"737","to multiply","multiplicar"
"738","to murmur, whisper, mutter","murmurar"
"739","to be born","nacer"
"740","to swim","nadar"
"741","to narrate, tell","narrar"
"742","to navigate, sail","navegar"
"743","to need","necesitar"
"744","to deny, refuse","negar"
"745","to negotiate with, deal with","negociar"
"746","to name, appoint","nombrar"
"747","to notice","notar"
"748","to obey","obedecer"
"749","to obligate, force","obligar"
"750","to observe","observar"
"751","to obtain","obtener"
"752","to occasion, bring about","ocasionar"
"753","to hide","ocultar"
"754","to occupy, use","ocupar"
"755","to happen, occur","ocurrir"
"756","to hate","odiar"
"757","to offend","ofender"
"758","to offer, present","ofrecer"
"759","to smell","oler"
"760","to forget","olvidar"
"761","to operate","operar"
"762","to think, be of the opinion","opinar"
"763","to oppose","oponer"
"764","to choose, opt for","optar"
"765","to pray, speak","orar"
"766","to put in order, organize","ordenar"
"767","to organize","organizar"
"768","guide, show the way","orientar"
"769","to give rise to, cause","originar"
"770","oscillate","oscilar"
"771","to get dark","oscurecer"
"772","to give, grant, award","otorgar"
"773","to hear","oír"
"774","to suffer","padecer"
"775","to pay","pagar"
"776","to feel, touch, fondle","palpar"
"777","to paralyze","paralizar"
"778","to stop (moving)","parar"
"779","to seem, look like","parecer"
"780","to give birth","parir"
"781","to participate","participar"
"782","to divide, leave","partir"
"783","to pass, spend time","pasar"
"784","to go for a walk, ride","pasear"
"785","to sin","pecar"
"786","to ask for, request","pedir"
"787","to hit","pegar"
"788","to fight, struggle","pelear"
"789","to penetrate, come in","penetrar"
"790","to think","pensar"
"791","to inform, become aware","percatar"
"792","to perceive, notice","percibir"
"793","to lose, miss","perder"
"794","to forgive, excuse","perdonar"
"795","to perfect","perfeccionar"
"796","to endanger","perjudicar"
"797","to stay, remain","permanecer"
"798","to allow, permit","permitir"
"799","to persecute, pursue, chase","perseguir"
"800","to persist","persistir"
"801","to belong","pertenecer"
"802","to weigh","pesar"
"803","to fish","pescar"
"804","to bite, sting, itch","picar"
"805","to capture, catch","pillar"
"806","to paint","pintar"
"807","to step on","pisar"
"808","to plan","planear"
"809","to plan","planificar"
"810","to plant","plantar"
"811","to propose, present","plantear"
"812","to express, capture","plasmar"
"813","to talk, chat","platicar"
"814","to populate, inhabit","poblar"
"815","to be able to","poder"
"816","can","poder"
"817","to put, to put on, to get [+ADJ]","poner"
"818","to behave, carry","portar"
"819","to rest, pose, land","posar"
"820","to possess, own","poseer"
"821","to postulate, nominate","postular"
"822","to strengthen, boost","potenciar"
"823","to practice","practicar"
"824","to precede","preceder"
"825","to plunge, hurl, rush","precipitar"
"826","to do exactly, specify","precisar"
"827","to predict","predecir"
"828","to preach","predicar"
"829","to predominate","predominar"
"830","to prefer","preferir"
"831","to ask [a question]","preguntar"
"832","to turn on, apprehend","prender"
"833","to worry","preocupar"
"834","to prepare","preparar"
"835","to be present at, witness","presenciar"
"836","to introduce, present","presentar"
"837","to sense in advance","presentir"
"838","to preserve","preservar"
"839","to preside over","presidir"
"840","to press, pressure","presionar"
"841","to lend","prestar"
"842","to boast, show off, suppose","presumir"
"843","to attempt","pretender"
"844","to prevail","prevalecer"
"845","to avoid, prevent","prevenir"
"846","to foresee, anticipate, forecast","prever"
"847","to deprive (of)","privar"
"848","to test, prove, try","probar"
"849","to proceed, start","proceder"
"850","to process, prosecute","procesar"
"851","to proclaim","proclamar"
"852","to try, seek","procurar"
"853","to produce, cause","producir"
"854","to deepen, analyze in depth","profundizar"
"855","to plan, program","programar"
"856","to progress","progresar"
"857","to prohibit, forbid","prohibir"
"858","to extend, prolong","prolongar"
"859","to promise","prometer"
"860","to promote","promover"
"861","to pronounce","pronunciar"
"862","to favor, foster, aid","propiciar"
"863","to propose","proponer"
"864","to supply","proporcionar"
"865","to continue, carry on","proseguir"
"866","to have the leading role in","protagonizar"
"867","to protect","proteger"
"868","to protest, object","protestar"
"869","to provide","proveer"
"870","to come from, be from","provenir"
"871","to cause, provoke","provocar"
"872","to project","proyectar"
"873","to publish","publicar"
"874","to rot, decay","pudrir"
"875","to press, beat, strike, throb","pulsar"
"876","to break, bend, weaken","quebrar"
"877","to remain, stay","quedar"
"878","to complain","quejar"
"879","to burn","quemar"
"880","to want, love","querer"
"881","to remove, take away","quitar"
"882","to lie, be situated","radicar"
"883","to scratch, scrape","rascar"
"884","to ratify","ratificar"
"885","to react","reaccionar"
"886","to fulfill, carry out","realizar"
"887","to renew, resume","reanudar"
"888","to reject","rechazar"
"889","to receive","recibir"
"890","to recite","recitar"
"891","to demand, require","reclamar"
"892","to recover, regain","recobrar"
"893","to pick up","recoger"
"894","to recommend","recomendar"
"895","to recognize, admit","reconocer"
"896","to reconstruct","reconstruir"
"897","to remember, remind","recordar"
"898","to travel","recorrer"
"899","to trim, cut off, clip","recortar"
"900","to lean","recostar"
"901","to recuperate, recover","recuperar"
"902","to resort to","recurrir"
"903","to edit, write, compose","redactar"
"904","to reduce","reducir"
"905","to replace","reemplazar"
"906","to refer (to)","referir"
"907","to reflect","reflejar"
"908","to reflect, consider on","reflexionar"
"909","to reform, renovate","reformar"
"910","to reinforce, strengthen","reforzar"
"911","to take shelter, give refuge","refugiar"
"912","to give (as a gift)","regalar"
"913","to water, irrigate","regar"
"914","to rule, govern, manage","regir"
"915","to register, record","registrar"
"916","to return (to a place)","regresar"
"917","to regulate, adjust","regular"
"918","to reign, prevail","reinar"
"919","to reiterate, repeat","reiterar"
"920","to relate","relacionar"
"921","to relax","relajar"
"922","to tell, narrate","relatar"
"923","to finish off, finish up","rematar"
"924","to heal, cure","remediar"
"925","to remit","remitir"
"926","to go back to [time]","remontar"
"927","to remove","remover"
