"id","word","answer"
"207","Who is in the car?","¿Quiénes están en el carro?"
"208","Who is the person with Joe?","¿Quién es la persona con José?"
"209","Who? [pl]","Quiénes?"
"210","Who? [sing]","¿Quién?"
"211","Why are we happy?","¿Por qué estamos alegres?"
"212","Why is the sky blue?","¿Por qué es azul el cielo?"
"213","Why?","¿Por qué?"
"214","wide","ancho"
"215","with","con"
"216","There are two women in the class.","Hay dos mujeres en la clase."
"217","There are flowers on the apartment's balcony.","Hay flores en el balcón del apartamento."
"218","There are many pens on the teacher's desk.","Hay muchos bolígrafos en el escritorio del maestro."
"219","There is no beer in Lisa's house.","No hay cerveza en la casa de Lisa."
"220","There are no cockroaches in the restaurant.","No hay cucarachas en el restaurante."
"221","Are there red blouses in the store?","¿Hay blusas rojas en la tienda?"
"222","Is there class today?","¿Hay clase hoy?"
"223","Are there more questions from the students?","¿Hay más preguntas de los estudiantes?"
"224","Is there a doctor in the hospital?","¿Hay un doctor en el hospital?"
"225","Is there an easy lesson in the book?","¿Hay una lección fácil en el libro?"
"226","I eat with my family {en, de, con}","Como con mi familia"
"227","the new year","el año nuevo"
"228","The color of the car is red {en, de, con}","El color del coche es rojo"
"229","the beautiful room","el cuarto bello"
"230","the beautiful day","el día lindo"
"231","the low building","el edificio bajo"
"232","The cat sits on the chair {en, de, con}","El gato se sienta en la silla"
"233","the kind man","el hombre amable"
"234","The book is on the table {en, de, con}","El libro está en la mesa"
"235","the short month","el mes corto"
"236","the affectionate child","el niño afectuoso"
"237","the strange dream","el sueño raro"
"238","She works with her colleagues {en, de, con}","Ella trabaja con sus colegas"
"239","I am in the classroom now {en, de, con}","Estoy en la clase ahora"
"240","the sweet friendship","la amistad dulce"
"241","the wide avenue","la avenida ancha"
"242","the narrow avenue","la avenida estrecha"
"243","The house of my friend is big {en, de, con}","La casa de mi amigo es grande"
"244","the dangerous city","la ciudad peligrosa"
"245","the proud people","la gente orgullosa"
"246","the long war","la guerra larga"
"247","the friendly woman","la mujer amable"
"248","the moving work","la obra emocionante"
"249","the pleasant person","la persona agradable"
"250","the short person","la persona baja"
"251","the beautiful beach","la playa hermosa"
"252","the simple homework","la tarea simple"
"253","The cup of coffee is hot {en, de, con}","La taza de café está caliente"
"254","I am from Mexico {en, de, con}","Soy de México"
"255","We go to the park with friends {en, de, con}","Vamos al parque con amigos"
"256","We live in Seattle {en, de, con}","Vivimos en Seattle"
"257","Do they eat with their family? {en, de, con}","¿Comen ellos con su familia?"
"258","What do you write with? {en, de, con}","¿Con qué escribes?"
"259","What is the color of the sky? {en, de, con}","¿Cuál es el color del cielo?"
"260","What is the name of your sister? {en, de, con}","¿Cuál es el nombre de tu hermana?"
"261","Where are you from? {en, de, con}","¿De dónde eres?"
"262","Where is the pen? {en, de, con}","¿Dónde está el bolígrafo?"
"263","Where do they live now? {en, de, con}","¿Dónde viven ellos ahora?"
"264","Is this the pen of Carlos? {en, de, con}","¿Es este el bolígrafo de Carlos?"
"265","Is Maria in the house? {en, de, con}","¿Está María en la casa?"
"266","Who works with you? {en, de, con}","¿Quién trabaja contigo?"
"267","Do you work in an office? {en, de, con}","¿Trabajas en una oficina?"
"268","Do you live with your parents? {en, de, con}","¿Vives con tus padres?"
"269","He studies with a dictionary {en, de, con}","Él estudia con un diccionario"
