"id","word","answer"
"168","the court (f), cut (m)","el corte"
"169","the price, cost, expense","el costo"
"170","the growth, increase","el crecimiento"
"171","the crime, murder","el crimen"
"172","the Christianity","el cristianismo"
"173","the notebook, workbook","el cuaderno"
"174","the quarters, barracks","el cuartel"
"175","the room, chamber","el cuarto"
"176","the knife","el cuchillo"
"177","the neck, collar","el cuello"
"178","the body","el cuerpo"
"179","the care, carefulness","el cuidado"
"180","the fulfillment, compliment","el cumplimiento"
"181","the course, direction","el curso"
"182","the calculation, calculus","el cálculo"
"183","the cancer","el cáncer"
"184","the circle, club","el círculo"
"185","the code","el código"
"186","the duty, obligation","el deber"
"187","the finger, toe, digit","el dedo"
"188","the defect","el defecto"
"189","the delegate, representative","el delegado"
"190","the demon, devil","el demonio"
"191","the department, apartment","el departamento"
"192","the sport","el deporte"
"193","the right, justice, law","el derecho"
"194","the challenge, provocation","el desafío"
"195","the development","el desarrollo"
"196","the disaster","el desastre"
"197","the rest, interval, break","el descanso"
"198","the decline, descent, lowering","el descenso"
"199","the discovery","el descubrimiento"
"200","the performance, achievement","el desempeño"
"201","the disorder, mess","el desorden"
"202","the office, study","el despacho"
"203","the contempt, disdain","el desprecio"
"204","the destination, destiny","el destino"
"205","the prisoner, detainee","el detenido"
"206","the newspaper","el diario"
"207","the drawing, sketch","el dibujo"
"208","the dictionary","el diccionario"
"209","the deceased","el difunto"
"210","the money","el dinero"
"211","the deputy, member","el diputado"
"212","the director, manager, principal","el director"
"213","the disciple","el discípulo"
"214","the designer, stylist","el diseñador"
"215","the design","el diseño"
"216","the disgust, annoyance","el disgusto"
"217","the shot, discharge","el disparo"
"218","the district, area","el distrito"
"219","the divorce","el divorcio"
"220","the doctor","el doctor"
"221","the document","el documento"
"222","the pain, ache, sorrow","el dolor"
"223","the drama","el drama"
"224","the owner, landlord (m)","el dueño"
"225","the duke","el duque"
"226","the dollar","el dólar"
"227","the building","el edificio"
"228","the editor, publisher","el editor"
"229","the effect","el efecto"
"230","the executive, manager","el ejecutivo"
"231","the electron","el electrón"
"232","the emperor","el emperador"
"233","the insistence, determination","el empeño"
"234","the employee","el empleado"
"235","the work, job, occupation","el empleo"
"236","the job, order, errand","el encargo"
"237","the confinement, imprisonment","el encierro"
"238","the enemy","el enemigo"
"239","the January","el enero"
"240","the confrontation","el enfrentamiento"
"241","the link, connection, bond","el enlace"
"242","the essay, rehearsal","el ensayo"
"243","the entity, being, firm","el ente"
"244","the burial","el entierro"
"245","the training","el entrenamiento"
"246","the episode, incident","el episodio"
"247","the balance","el equilibrio"
"248","the team, equipment, outfit","el equipo"
"249","the stage, setting, scene","el escenario"
"250","the desk, bureau","el escritorio"
"251","the shield, coat of arms","el escudo"
"252","the scandal","el escándalo"
"253","the effort, endeavor","el esfuerzo"
"254","the space, room","el espacio"
"255","the fright, ghost","el espanto"
"256","the spectacle, show","el espectáculo"
"257","the husband, spouse","el esposo"
"258","the spirit, ghost","el espíritu"
"259","the establishment","el establecimiento"
"260","the stadium","el estadio"
"261","the statute","el estatuto"
"262","the study, learning","el estudio"
"263","the stimulus, encouragement","el estímulo"
"264","the stomach","el estómago"
"265","the gospel","el evangelio"
"266","the event","el evento"
"267","the excess","el exceso"
"268","the mistake, blunder, fault","el fallo"
"269","the favor, benefit","el favor"
"270","the (cutting) edge","el filo"
"271","the filter, screening","el filtro"
"272","the philosopher","el filósofo"
"273","the end","el fin"
"274","the district attorney, prosecutor","el fiscal"
"275","the focus","el foco"
"276","the failure, collapse","el fracaso"
"277","the fraud","el fraude"
"278","the fruit, result","el fruto"
"279","the functioning, operation","el funcionamiento"
"280","the civil servant","el funcionario"
"281","the future","el futuro"
"282","the soccer","el fútbol"
"283","the cabinet, den, office","el gabinete"
"284","the expense, outlay,","el gasto"
"285","the cat","el gato"
"286","the gene","el gen"
"287","the genius, disposition","el genio"
"288","the balloon, globe","el globo"
"289","the governor","el gobernador"
"290","the government","el gobierno"
"291","the goal","el gol"
"292","the gulf, bay","el golfo"
"293","the hit, strike, punch","el golpe"
"294","the degree, grade","el grado"
"295","the grain, kernel","el grano"
"296","the group","el grupo"
"297","the guard, watch, lookout","el guardia"
"298","the guardian","el guardián"
"299","the warrior, soldier","el guerrero"
"300","the finding, discovery","el hallazgo"
"301","the brother, [pl] siblings","el hermano"
"302","the hydrogen","el hidrógeno"
"303","the ice","el hielo"
"304","the son, [pl] children","el hijo"
"305","the thread, yarn, wire","el hilo"
"306","the historian","el historiador"
"307","the man, mankind, husband","el hombre"
"308","the homage, tribute","el homenaje"
"309","the honor, honesty","el honor"
"310","the horizon","el horizonte"
"311","the oven, furnace","el horno"
"312","the hotel","el hotel"
"313","the egg","el huevo"
"314","the smoke","el humo"
"315","the habit","el hábito"
"316","the liver","el hígado"
"317","the impact","el impacto"
"318","the empire, fortune","el imperio"
"319","the incident","el incidente"
"320","the individual, person","el individuo"
"321","the engineer","el ingeniero"
"322","the entrance, admission, income","el ingreso"
"323","the beginning, start","el inicio"
"324","the inspector","el inspector"
"325","the institute","el instituto"
"326","the instrument","el instrumento"
"327","the insult","el insulto"
"328","the attempt, try","el intento"
"329","the exchange, interchange","el intercambio"
"330","the interior, inside","el interior"
"331","the researcher, investigator","el investigador"
"332","the winter","el invierno"
"333","the soap","el jabón"
"334","the garden","el jardín"
"335","the leader, boss, manager","el jefe"
"336","the Jew","el judío"
"337","the Thursday","el juev"
"338","the player, gambler","el jugador"
"339","the juice","el jugo"
"340","the toy","el juguete"
"341","the judgment","el juicio"
"342","the July","el julio"
"343","the June","el junio"
"344","the jury, juror","el jurado"
"345","the kilometer","el kilómetro"
"346","the laboratory","el laboratorio"
"347","the brick","el ladrillo"
"348","the lake","el lago"
"349","the lament, moan","el lamento"
"350","the length","el largo"
"351","the reader, lecturer","el lector"
"352","the legislator","el legislador"
"353","the language, speech","el lenguaje"
"354","the lens, [pl] glasses","el lente"
"355","the lion","el león"
"356","the book","el libro"
"357","the graduate, lawyer","el licenciado"
"358","the lemon, lime","el limón"
"359","the crying, weeping","el llanto"
"360","the wolf","el lobo"
"361","the back, loin, spine","el lomo"
"362","the luxury","el lujo"
"363","the pencil","el lápiz"
"364","the leader","el líder"
"365","the limit","el límite"
"366","the mess, problem, bad situation","el lío"
"367","the male, manliness","el macho"
"368","the teacher (m), master","el maestro"
"369","the magician, wizard","el mago"
"370","the mammal","el mamífero"
"371","the mandate, order, command","el mandato"
"372","the command, authority","el mando"
"373","the handle, mango","el mango"
"374","the cloak","el manto"
"375","the sea","el mar"
"376","the sign, scoreboard","el marcador"
"377","the March","el marzo"
"378","the marriage, married couple","el matrimonio"
"379","the means, resources","el medio"
"380","the noon, midday","el mediodía"
"381","the message","el mensaje"
"382","the metal","el metal"
"383","the fear","el miedo"
"384","the miracle","el milagro"
"385","the millennium","el milenio"
"386","the millionaire","el millonario"
"387","the ministry","el ministerio"
"388","the (government) secretary, minister","el ministro"
"389","the mystery","el misterio"
"390","the Wednesday","el miércol"
"391","the model, pattern","el modelo"
"392","the monastery, convent","el monasterio"
"393","the monkey","el mono"
"394","the monopoly","el monopolio"
"395","the mountain","el monte"
"396","the lot of, heap, pile","el montón"
"397","the counter, desk","el mostrador"
"398","the motive, cause","el motivo"
"399","the engine, motor","el motor"
"400","the movement","el movimiento"
"401","the waiter, youth, bellboy","el mozo"
"402","the (piece of) furniture","el mueble"
"403","the murmur, whispering","el murmullo"
"404","the (outer) wall, rampart","el muro"
"405","the thigh","el muslo"
"406","the doctor","el médico"
"407","the worth, merit","el mérito"
"408","the method","el método"
"409","the business, transaction","el negocio"
"410","the nerve","el nervio"
"411","the grandchild","el nieto"
"412","the child, little boy","el niño"
"413","the appointment, nomination","el nombramiento"
"414","the north","el norte"
"415","the knot","el nudo"
"416","the nucleus, core","el núcleo"
"417","the number","el número"
"418","the bishop","el obispo"
"419","the objective","el objetivo"
"420","the worker, laborer","el obrero"
"421","the observer","el observador"
"422","the West","el occidente"
"423","the ocean","el océano"
"424","the hatred","el odio"
"425","the job, occupation, function","el oficio"
"426","the smell, odor, fragrance","el olor"
"427","the forgetfulness, omission","el olvido"
"428","the computer","el ordenador"
"429","the origin, cause","el origen"
"430","the autumn","el otoño"
"431","the father","el padre"
"432","the palace","el palacio"
"433","the panorama, landscape","el panorama"
"434","the paper, role, part","el papel"
"435","the dad","el papá"
"436","the parliament, dialogue","el parlamento"
"437","the parameter","el parámetro"
"438","the step, pace","el paso"
"439","the grass, pasture","el pasto"
"440","the courtyard, playground, yard","el patio"
"441","the duck","el pato"
"442","the patrimony, inheritance","el patrimonio"
"443","the country","el país"
"444","the handkerchief, shawl","el pañuelo"
"445","the chest, breast","el pecho"
"446","the danger, menace","el peligro"
"447","the forgiveness, pardon","el perdón"
"448","the profile, outline","el perfil"
"449","the perfume","el perfume"
"450","the journalism","el periodismo"
"451","the dog","el perro"
"452","the character (e.g. movie)","el personaje"
"453","the period, time","el período"
"454","the peso (money), weight, load","el peso"
"455","the oil, petroleum","el petróleo"
"456","the (alive) fish","el pez"
"457","the unskilled laborer, field hand","el peón"
"458","the foot, base","el pie"
"459","the pine (tree)","el pino"
"460","the painter","el pintor"
"461","the floor, story","el piso"
"462","the pleasure","el placer"
"463","the plan","el plan"
"464","the planet","el planeta"
"465","the plane, map, level","el plano"
"466","the proposal, exposition","el planteamiento"
"467","the plate, dish","el plato"
"468","the power","el poder"
"469","the chicken","el pollo"
"470","the pole, polo, polo shirt","el polo"
"471","the percentage","el porcentaje"
"472","the reason, cause","el porqué"
"473","the website, portal ,entrance","el portal"
"474","the porter, doorkeeper, goalie","el portero"
"475","the future event/situation","el porvenir"
"476","the meadow, field, lawn","el prado"
"477","the precedent","el precedente"
"478","the prestige","el prestigio"
"479","the budget","el presupuesto"
"480","the beginning, principle","el principio"
"481","the privilege","el privilegio"
"482","the problem","el problema"
"483","the product","el producto"
"484","the professor, teacher","el profesor"
"485","the prophet","el profeta"
"486","the progress","el progreso"
"487","the average, middle,","el promedio"
"488","the protector, defender","el protector"
"489","the protocol, convention","el protocolo"
"490","the benefit, use","el provecho"
"491","the project, plan","el proyecto"
"492","the prince","el príncipe"
"493","the psychologist","el psicólogo"
"494","the people, village","el pueblo"
"495","the bridge","el puente"
"496","the port, harbor","el puerto"
"497","the job, place, position","el puesto"
"498","the lung","el pulmón"
"499","the point, dot, period","el punto"
"500","the bird","el pájaro"
"501","the eyelid","el párpado"
"502","the paragraph","el párrafo"
"503","the public, audience","el público"
"504","the task, job, chore","el quehacer"
"505","the cheese","el queso"
"506","the bunch (of flowers), branch","el ramo"
"507","the ranch, farm","el rancho"
"508","the rank, range","el rango"
"509","the track, sign, flea market","el rastro"
"510","the moment, while, time","el rato"
"511","the reasoning","el razonamiento"
"512","the claim, complaint, protest","el reclamo"
"513","the journey, itinerary, route","el recorrido"
"514","the principal, rector","el rector"
"515","the memory, keepsake","el recuerdo"
"516","the resources","el recurso"
"517","the shelter, refuge","el refugio"
"518","the gift, present","el regalo"
"519","the return","el regreso"
"520","the kingdom, reign","el reino"
"521","the tale, story","el relato"
"522","the relief","el relieve"
"523","the clock, watch","el reloj"
"524","the lightning","el relámpago"
"525","the alternative, cure, solution","el remedio"
"526","the repertoire, list, index","el repertorio"
"527","the news report","el reportaje"
"528","the rest, peace","el reposo"
"529","the prerequisite, requirement","el requisito"
"530","the respect, regard","el respeto"
"531","the restaurant","el restaurante"
"532","the result, outcome","el resultado"
"533","the return","el retorno"
"534","the delay","el retraso"
"535","the portrait, photograph","el retrato"
"536","the harshness, rigor","el rigor"
"537","the theft, robbery","el robo"
"538","the role","el rol"
"539","the wardrobe, closet","el ropero"
"540","the rosary, beads, string","el rosario"
"541","the face, countenance","el rostro"
"542","the record","el récord"
"543","the regime, diet","el régimen"
"544","the knowledge","el saber"
"545","the priest","el sacerdote"
"546","the jump, hop, skip","el salto"
"547","the greeting","el saludo"
"548","the saint (m)","el santo"
"549","the secret","el secreto"
"550","the sector, area, section","el sector"
"551","the kidnapping, seizure","el secuestro"
"552","the segment, sector","el segmento"
"553","the follower, supporter, fan","el seguidor"
"554","the second","el segundo"
"555","the insurance","el seguro"
"556","the seminar, seminary","el seminario"
"557","the senate","el senado"
"558","the senator","el senador"
"559","the breast, bosom, cavity","el seno"
"560","the feeling, sentiment","el sentimiento"
"561","the sir, Mr, lord","el señor"
"562","the show, display","el show"
"563","the sign, mark, symbol","el signo"
"564","the trade union","el sindicato"
"565","the system","el sistema"
"566","the nephew","el sobrino"
"567","the socialism","el socialismo"
"568","the sofa, couch","el sofá"
"569","the sun","el sol"
"570","the soldier","el soldado"
"571","the hat, sombrero","el sombrero"
"572","the sound","el sonido"
"573","the support, endorsement","el soporte"
"574","the sweat, perspiration","el sudor"
"575","the dream, sleep","el sueño"
"576","the suicide","el suicidio"
"577","the subject, individual","el sujeto"
"578","the supply, provision","el suministro"
"579","the south","el sur"
"580","the southeast","el sureste"
"581","the sigh","el suspiro"
"582","the fright, scare","el susto"
"583","the Saturday","el sábado"
"584","the tobacco, cigarette, cigar","el tabaco"
"585","the talent, skill","el talento"
"586","the workshop, shop","el taller"
"587","the size, dimension","el tamaño"
"588","the drum","el tambor"
"589","the tank, large container","el tanque"
"590","the theater, drama","el teatro"
"591","the fabric, tissue","el tejido"
"592","the fear","el temor"
"593","the temple, church","el templo"
"594","the earthquake","el terremoto"
"595","the terror, horror","el terror"
"596","the terrorism","el terrorismo"
"597","the witness","el testigo"
"598","the text","el texto"
"599","the time (general)","el tiempo"
"600","the tiger","el tigre"
"601","the type, kind","el tipo"
"602","the throw, shot","el tiro"
"603","the headline, holder","el titular"
"604","the tomato","el tomate"
"605","the (sum) total","el total"
"606","the worker, laborer","el trabajador"
"607","the swig, drink","el trago"
"608","the suit, dress, costume","el traje"
"609","the section, stretch, plot","el tramo"
"610","the passing, course, lapse","el transcurso"
"611","the transportation, transport","el transporte"
"612","the trolley, tram, streetcar","el tranvía"
"613","the transfer","el traslado"
"614","the confusion, trouble, upheaval","el trastorno"
"615","the treatment, manner, agreement","el trato"
"616","the trajectory, course, path","el trayecto"
"617","the court","el tribunal"
"618","the wheat","el trigo"
"619","the trunk, torso","el tronco"
"620","the throne","el trono"
"621","the piece, chunk","el trozo"
"622","the trick, ruse","el truco"
"623","the tube, pipe","el tubo"
"624","the tumor, growth","el tumor"
"625","the tourism","el turismo"
"626","the turn, shift","el turno"
"627","the tea","el té"
"628","the technician","el técnico"
"629","the term (language), end","el término"
"630","the uncle, guy","el tío"
"631","the uniform","el uniforme"
"632","the use","el uso"
"633","the user","el usuario"
"634","the emptiness, void","el vacío"
"635","the valley","el valle"
"636","the vapor, steam","el vapor"
"637","the vehicle, car","el vehículo"
"638","the veil","el velo"
"639","the dress","el vestido"
"640","the travel, trip","el viaje"
"641","the traveler, passenger","el viajero"
"642","the wind, scent","el viento"
"643","the Friday","el viern"
"644","the force, strength, vigor","el vigor"
"645","the wine","el vino"
"646","the virus","el viru"
"647","the vote","el voto"
"648","the flight","el vuelo"
"649","the video","el vídeo"
"650","the tie, bond, link","el vínculo"
"651","the deposit, field","el yacimiento"
"652","the acid","el ácido"
"653","the sphere, space","el ámbito"
"654","the angel","el ángel"
"655","the angle","el ángulo"
"656","the umpire, referee","el árbitro"
"657","the atom","el átomo"
"658","the index, forefinger","el índice"
"659","the organ","el órgano"
"660","equivalent","equivalente"
"661","specialist","especialista"
"662","student","estudiante"
"663","manufacturer","fabricante"
"664","soccer player","futbolista"
"665","manager, director","gerente"
"666","ruler, leader","gobernante"
"667","inhabitant","habitante"
"668","idiot, dunce","idiota"
"669","immigrant","inmigrante"
"670","performer, interpreter","intérprete"
"671","rider, horseman","jinete"
"672","teenager, young person","joven"
"673","judge","juez"
"674","the abundance","la abundancia"
"675","the sidewalk","la acera"
"676","the (meeting) proceedings, minutes","la acta"
"677","the attitude","la actitud"
"678","the activity, action","la actividad"
"679","the update, modernization","la actualización"
"680","the accumulation","la acumulación"
"681","the adaptation","la adaptación"
"682","the admiration","la admiración"
"683","the agency, branch","la agencia"
"684","the agriculture, farming","la agricultura"
"685","the group, association","la agrupación"
"686","the water","la agua"
"687","the wing, flank","la ala"
"688","the alarm","la alarma"
"689","the small village","la aldea"
"690","the joy, happiness","la alegría"
"691","the feeding, food","la alimentación"
"692","the pillow","la almohada"
"693","the alteration, change","la alteración"
"694","the height, altitude","la altura"
"695","the housekeeper, housewife","la ama"
"696","the threat","la amenaza"
"697","the friendship","la amistad"
"698","the anxiety, anguish","la ansia"
"699","the anxiety","la ansiedad"
"700","the antenna","la antena"
"701","the appearance, aspect","la apariencia"
"702","the opening, beginning","la apertura"
"703","the application","la aplicación"
"704","the contribution, support","la aportación"
"705","the sand","la arena"
"706","the weapon","la arma"
"707","the harmony","la armonía"
"708","the wrinkle","la arruga"
"709","the articulation, joint","la articulación"
"710","the assembly","la asamblea"
"711","the ambition, aspiration","la aspiración"
"712","the attention","la atención"
"713","the attraction","la atracción"
"714","the absence","la ausencia"
"715","the authority","la autoridad"
"716","the avenue","la avenida"
"717","the germ, bacteria","la bacteria"
"718","the bay","la bahía"
"719","the bullet, shot","la bala"
"720","the bank, banking","la banca"
"721","the (musical) band, sash","la banda"
"722","the tray","la bandeja"
"723","the atrocity","la barbaridad"
"724","the base, basis","la base"
"725","the battle","la batalla"
"726","the battery, gun deck","la batería"
"727","the drink, beverage","la bebida"
"728","the blessing, benediction","la bendición"
"729","the beast, brute","la bestia"
"730","the bicycle","la bicicleta"
"731","the marriage, wedding","la boda"
"732","the bag, purse, stock exchange","la bolsa"
"733","the breeze, air","la brisa"
"734","the joke","la broma"
"735","the witch, hag","la bruja"
"736","the hair","la cabellera"
"737","the head (part of body)","la cabeza"
"738","the chain","la cadena"
"739","the hip","la cadera"
"740","the bank, box, safe","la caja"
"741","the evaluation, qualification","la calificación"
"742","the calm, lull","la calma"
"743","the shirt","la camisa"
"744","the T-shirt","la camiseta"
"745","the bell","la campana"
"746","the campaign","la campaña"
"747","the playing field, court","la cancha"
"748","the song","la canción"
"749","the candidacy","la candidatura"
"750","the quantity, amount","la cantidad"
"751","the capacity","la capacidad"
"752","the training","la capacitación"
"753","the chapel","la capilla"
"754","the face, expression","la cara"
"755","the hearty laughter, guffaw","la carcajada"
"756","the lack, shortage","la carencia"
"757","the load, charge, cargo","la carga"
"758","the caress, stroke","la caricia"
"759","the charity","la caridad"
"760","the highway, road","la carretera"
"761","the house","la casa"
"762","the cause","la causa"
"763","the fall, drop, falling","la caída"
"764","the eyebrow, brow","la ceja"
"765","the cell","la celda"
"766","the celebration","la celebración"
"767","the dinner","la cena"
"768","the ash","la ceniza"
"769","the censorship, criticism","la censura"
"770","the beer, ale","la cerveza"
"771","the ceramics, pottery","la cerámica"
"772","the jacket","la chaqueta"
"773","the spark","la chispa"
"774","the figure, number, amount","la cifra"
"775","the tape, ribbon, film, strip","la cinta"
"776","the waist","la cintura"
"777","the circulation, traffic","la circulación"
"778","the circumstance","la circunstancia"
"779","the appointment, date, quotation","la cita"
"780","the city","la ciudad"
"781","the clearness, clarity","la claridad"
"782","the key","la clave"
"783","the coalition","la coalición"
"784","the line, queue, tail","la cola"
"785","the collection","la colección"
"786","the hill, slope","la colina"
"787","the police station","la comisaría"
"788","the comfort, convenience","la comodidad"
"789","the comparison","la comparación"
"790","the compassion","la compasión"
"791","the company","la compañía"
"792","the compensation","la compensación"
"793","the complexity","la complejidad"
"794","the complication","la complicación"
"795","the involvement, complicity","la complicidad"
"796","the computer","la computadora"
"797","the communication","la comunicación"
"798","the communion","la comunión"
"799","the awarding, concession","la concesión"
"800","the connection, relationship","la conexión"
"801","the confederation, alliance","la confederación"
"802","the configuration, shape","la configuración"
"803","the congregation","la congregación"
"804","the consequence","la consecuencia"
"805","the perseverance","la constancia"
"806","the construction","la construcción"
"807","the consultation, advice","la consulta"
"808","the continuation, follow-up","la continuación"
"809","the hiring, recruitment","la contratación"
"810","the convention, assembly","la convención"
"811","the convenience, usefulness","la conveniencia"
"812","the conviction","la convicción"
"813","the coexistence, living together","la convivencia"
"814","the call, summons","la convocatoria"
"815","the cooperation","la cooperación"
"816","the cooperative, co-op","la cooperativa"
"817","the cup, glass, top (tree)","la copa"
"818","the copy","la copia"
"819","the tie, sash","la corbata"
"820","the crown","la corona"
"821","the corporation","la corporación"
"822","the correction, amendment","la corrección"
"823","the current, flow","la corriente"
"824","the bark, crust, rind, peel","la corteza"
"825","the curtain, screen","la cortina"
"826","the coast","la costa"
"827","the creativity","la creatividad"
"828","the credibility","la credibilidad"
"829","the crisis","la crisi"
"830","the criticism, critique","la crítica"
"831","the account, chronicle","la crónica"
"832","the bill, account","la cuenta"
"833","the cave","la cueva"
"834","the culture","la cultura"
"835","the cradle, birth, lineage","la cuna"
"836","the quota, share, dues","la cuota"
"837","the curve","la curva"
"838","the camera, chamber","la cámara"
"839","the academic chair","la cátedra"
"840","the dance","la danza"
"841","the weakness","la debilidad"
"842","the decline, decay","la decadencia"
"843","the ten (of something)","la decena"
"844","the defense, plea","la defensa"
"845","the democracy","la democracia"
"846","the density, thickness","la densidad"
"847","the depression, slump","la depresión"
"848","the right, right hand","la derecha"
"849","the distrust","la desconfianza"
"850","the inequality, unevenness","la desigualdad"
"851","the destruction","la destrucción"
"852","the determination","la determinación"
"853","the devotion","la devoción"
"854","the difference","la diferencia"
"855","the spread, diffusion","la difusión"
"856","the dignity","la dignidad"
"857","the dynasty","la dinastía"
"858","the goddess","la diosa"
"859","the discipline, subject","la disciplina"
"860","the disc, disk, record","la disco"
"861","the apology, excuse","la disculpa"
"862","the discussion, argument","la discusión"
"863","the availability","la disponibilidad"
"864","the distance","la distancia"
"865","the distribution","la distribución"
"866","the fun, entertainment","la diversión"
"867","the currency, emblem","la divisa"
"868","the division","la división"
"869","the dozen","la docena"
"870","the dose","la dosi"
"871","the doubt","la duda"
"872","the landlady, owner (f)","la dueña"
"873","the hardness, toughness","la dureza"
"874","the equation","la ecuación"
"875","the age","la edad"
"876","the education","la educación"
"877","the efficiency, effectiveness","la eficacia"
"878","the efficiency","la eficiencia"
"879","the performance, execution","la ejecución"
"880","the production","la elaboración"
"881","the electricity","la electricidad"
"882","the elegance, style","la elegancia"
"883","the firm, company, venture","la empresa"
"884","the energy, power","la energía"
"885","the entity","la entidad"
"886","the entrance, admission ticket","la entrada"
"887","the scale, ladder, rank","la escala"
"888","the school","la escuela"
"889","the essence","la esencia"
"890","the sword","la espada"
"891","the back (body)","la espalda"
"892","the specialty, specialized field","la especialidad"
"893","the kind, sort, species","la especie"
"894","the wait","la espera"
