"id","word","answer"
"38","Is the bus late?","¿Está retrasado el camión?"
"39","Does this bus stop at…?","¿Este camión para en…?"
"40","Does this bus go to…?","¿Este camión va a…?"
"41","Is this the right bus?","¿Este es el camión correcto?"
"42","Is there a seat available?","¿Hay asiento disponible?"
"43","Is there a bathroom on the bus?","¿Hay baño en el camión?"
"44","Is there a discount for seniors?","¿Hay descuento para adultos mayores?"
"45","Is there a lot of traffic?","¿Hay mucho tráfico?"
"46","Is there another bus later?","¿Hay otro camión más tarde?"
"47","Is there Uber here?","¿Hay Uber aquí?"
"48","Is there a bus to ___?","¿Hay un camión a ___?"
"49","Is there a direct bus?","¿Hay un camión directo?"
"50","Is the tip included?","¿La propina está incluida?"
"51","Do I get off here?","¿Me bajo aquí?"
"52","Can you tell me when we arrive?","¿Me puede avisar cuando lleguemos?"
"53","Can you drop me off here?","¿Me puede dejar aquí?"
"54","Can you drop me off at the entrance?","¿Me puede dejar en la entrada?"
"55","Can you drop me off at the corner?","¿Me puede dejar en la esquina?"
"56","Can you call me?","¿Me puede llamar?"
"57","Can you take me to…?","¿Me puede llevar a…?"
"58","Can you take me back to the hotel?","¿Me puede llevar de regreso al hotel?"
"59","Can you take me back?","¿Me puede llevar de regreso?"
"60","Can you send me a message?","¿Me puede mandar un mensaje?"
"61","Can you pick me up here?","¿Me puede recoger aquí?"
"62","Can you pick me up at the hotel?","¿Me puede recoger en el hotel?"
"63","Can I sit here?","¿Me puedo sentar aquí?"
"64","Can you open the window?","¿Puede abrir la ventana?"
"65","Can you close the window?","¿Puede cerrar la ventana?"
"66","Can you wait for me?","¿Puede esperarme?"
"67","Can you come back for me later?","¿Puede regresar por mí más tarde?"
"68","Can you follow the GPS?","¿Puede seguir el GPS?"
"69","Can I choose my seat?","¿Puedo elegir asiento?"
"70","Can I pay by card?","¿Puedo pagar con tarjeta?"
"71","Can I pay in cash?","¿Puedo pagar en efectivo?"
"72","Can I put my luggage here?","¿Puedo poner mi equipaje aquí?"
"73","Which platform?","¿Qué andén?"
"74","Which bus goes to…?","¿Qué camión va a…?"
"75","Which gate?","¿Qué puerta?"
"76","How far is it?","¿Qué tan lejos está?"
"77","Do I need to transfer?","¿Tengo que transbordar?"
"78","Do you have change?","¿Tiene cambio?"
"79","Do you use the meter?","¿Usa taxímetro?"
"80","I’ll be right back.","Ahorita regreso."
"81","Stop here, please","Aquí, por favor"
"82","Please tell me when to get off.","Avíseme cuándo bajarme, por favor."
"83","I think it’s over there.","Creo que es por allá."
"84","I think it’s this way.","Creo que es por aquí."
"85","I think I missed my stop.","Creo que se me pasó mi parada."
"86","Please turn right.","Dé vuelta a la derecha, por favor."
"87","Please turn left.","Dé vuelta a la izquierda, por favor."
"88","I left my bag in the car.","Dejé mi bolsa en el coche."
"89","I left my phone in the car.","Dejé mi celular en el coche."
"90","Please stop here.","Deténgase aquí, por favor."
"91","Please stop at the corner.","Deténgase en la esquina, por favor."
"92","Please stop in front of the hotel.","Deténgase frente al hotel, por favor."
"93","Please stop. I feel sick.","Deténgase, por favor. Me siento mal."
"94","Two tickets, please.","Dos boletos, por favor."
"95","The air conditioning is very cold.","El aire acondicionado está muy frío."
"96","The taxi is too expensive.","El taxi está muy caro."
"97","The Uber is too expensive.","El Uber está muy caro."
"98","Please wait five minutes.","Espéreme cinco minutos, por favor."
"99","Please wait a moment.","Espéreme un momento, por favor."
"100","This is the address.","Esta es la dirección."
"101","This is not my destination.","Este no es mi destino."
"102","I’m at the entrance.","Estoy en la entrada."
"103","I’m waiting outside.","Estoy esperando afuera."
"104","I’m in front of the hotel.","Estoy frente al hotel."
"105","I’ll show you on the map.","Le muestro en el mapa."
"106","I’ll show you the address.","Le muestro la dirección."
"107","Please take me to ___","Lléveme a ___, por favor"
"108","Please drive carefully.","Maneje con cuidado, por favor."
"109","I feel carsick.","Me estoy mareando."
"110","I need to get off here.","Necesito bajarme aquí."
"111","I need to go to…","Necesito ir a…"
"112","I need a taxi","Necesito un taxi"
"113","I can’t find you.","No lo encuentro."
"114","I don’t have change.","No tengo cambio."
"115","Please don’t take the highway.","No tome la carretera, por favor."
"116","Round trip","Redondo"
"117","One way","Sencillo"
"118","Please go straight.","Siga derecho, por favor."
"119","I only have cash.","Solo tengo efectivo."
"120","Please take the highway.","Tome la carretera, por favor."
"121","I’m wearing a white hat.","Traigo un sombrero blanco."
"122","A ticket to ___","Un boleto a ___"
"123","A round-trip ticket, please.","Un boleto de ida y vuelta, por favor."
"124","A one-way ticket, please.","Un boleto sencillo, por favor."
"125","One ticket, please.","Un boleto, por favor."
"126","We are going the wrong way.","Vamos por el camino equivocado."
"127","Please go slowly.","Vaya despacio, por favor."
"128","I’m going to cancel the ride.","Voy a cancelar el viaje."
"129","I’m going to…","Voy a…"
