"id","word","answer"
"75","to lighten, relieve, comfort","aliviar"
"76","to store, keep","almacenar"
"77","to have lunch {irregular: stem:ue}","almorzar"
"78","to host, accommodate","alojar"
"79","to rent, hire","alquilar"
"80","to alter, modify","alterar"
"81","to alternate","alternar"
"82","to allude to","aludir"
"83","to life, raise","alzar"
"84","to dawn, become light","amanecer"
"85","to love","amar"
"86","to tie, fasten","amarrar"
"87","to threaten","amenazar"
"88","to gather, accumulate","amontonar"
"89","to protect, shelter","amparar"
"90","to enlarge, increase, expand {irregular: accent}","ampliar"
"91","to analyze","analizar"
"92","to walk, function","andar"
"93","to cheer up","animar"
"94","to annotate, jot, note","anotar"
"95","to anticipate, advance","anticipar"
"96","to annul, cancel","anular"
"97","to announce, advertise","anunciar"
"98","to turn off, extinguish","apagar"
"99","to appear {irregular: yo-zco}","aparecer"
"100","to move away, separate","apartar"
"101","to inspire, be passionate about","apasionar"
"102","to call upon, appeal to","apelar"
"103","to flatten, crush, smash","aplastar"
"104","to clap, applaud","aplaudir"
"105","to apply","aplicar"
"106","to take power","apoderar"
"107","to provide, contribute","aportar"
"108","to wager, bet","apostar"
"109","to support, lean on","apoyar"
"110","to appreciate","apreciar"
"111","to learn","aprender"
"112","to hurry up, speed up","apresurar"
"113","to squeeze, tighten, compress {irregular: stem:ie}","apretar"
"114","to pass (a test) approve {irregular: stem:ue}","aprobar"
"115","to take advantage of","aprovechar"
"116","to come near, closer","aproximar"
"117","to point, note, aim","apuntar"
"118","to speed up, hurry up","apurar"
"119","to burn, glow","arder"
"120","to argue, deduce","argumentar"
"121","to arm, put together","armar"
"122","to start [machine], uproot","arrancar"
"123","to drag, pull","arrastrar"
"124","to snatch, grab","arrebatar"
"125","to fix, arrange","arreglar"
"126","to repent, regret","arrepentir"
"127","to risk, venture","arriesgar"
"128","to kneel","arrodillar"
"129","to throw, fling","arrojar"
"130","to wrinkle, crumple","arrugar"
"131","to ruin, destroy","arruinar"
"132","to assault","asaltar"
"133","to ascend, be promoted {irregular: stem:ie}","ascender"
"134","to assure, secure, insure","asegurar"
"135","to settle, establish, locate","asentar"
"136","to assent, agree {irregular: stem:ie}","asentir"
"137","to murder, assassinate","asesinar"
"138","to assign, allocate","asignar"
"139","to assimilate","asimilar"
"140","to attend","asistir"
"141","to associate with","asociar"
"142","to appear, show, stick out","asomar"
"143","to amaze, astound","asombrar"
"144","to aspire, want","aspirar"
"145","to assume, take on","asumir"
"146","to frighten, scare","asustar"
"147","to attack","atacar"
"148","to tie (up)","atar"
"149","to serve, attend to {irregular: stem:ie}","atender"
"150","to attack, attempt, threaten","atentar"
"151","to torture, torment","atormentar"
"152","to attract {irregular: yo-go}","atraer"
"153","to trap, catch","atrapar"
"154","to cross","atravesar"
"155","to dare","atrever"
"156","to attribute {irregular: y-verb}","atribuir"
"157","to increase","aumentar"
"158","to authorize, legalize","autorizar"
"159","to advance, progress","avanzar"
"160","to embarrass, shame","avergonzar"
"161","to investigate, find out","averiguar"
"162","to inform, announce","avisar"
"163","to help","ayudar"
"164","to add","añadir"
"165","to dance","bailar"
"166","to come down, let down","bajar"
"167","sweep, clean out","barrer"
"168","to base on, base upon","basar"
"169","to be sufficient","bastar"
"170","to beat (an object)","batir"
"171","to baptize, christen","bautizar"
"172","to bathe, take a bath","bañar"
"173","to drink","beber"
"174","to bless, thank {irregular: yo-go}","bendecir"
"175","to benefit","beneficiar"
"176","to kiss","besar"
"177","to block, obstruct","bloquear"
"178","to embroider","bordar"
"179","to erase","borrar"
"180","to shine, twinkle, be outstanding","brillar"
"181","to offer","brindar"
"182","to sprout","brotar"
"183","to mock","burlar"
"184","to look for","buscar"
"185","to fit (into) {irregular: special}","caber"
"186","to fall {irregular: yo-go, y-verb}","caer"
"187","to dirty, crap","cagar"
"188","to calculate, figure out","calcular"
"189","to warm, heat {irregular: stem:ie}","calentar"
"190","to grade, rate, qualify","calificar"
"191","to be/make quiet","callar"
"192","to calm, soothe, relieve","calmar"
"193","to wear [shoes]","calzar"
"194","to change","cambiar"
"195","to walk","caminar"
"196","to cancel","cancelar"
"197","to tire, annoy","cansar"
"198","to sing","cantar"
"199","to qualify, prepare","capacitar"
"200","to capture, attract","captar"
"201","to capture","capturar"
"202","to characterize, portray","caracterizar"
"203","to be without {irregular: yo-zco}","carecer"
"204","to load, carry","cargar"
"205","to marry","casar"
"206","to punish","castigar"
"207","to cause, bring about","causar"
"208","to hunt","cazar"
"209","to give way, yield","ceder"
"210","to celebrate","celebrar"
"211","to dine","cenar"
"212","to center, focus, base on","centrar"
"213","to close {irregular: stem:ie}","cerrar"
"214","to cease, stop","cesar"
"215","to chat, talk","charlar"
"216","to crash into, collide with","chocar"
"217","to suck","chupar"
"218","to circulate, go around, flow","circular"
"219","to cite, quote","citar"
"220","to classify, sort, file","clasificar"
"221","to nail","clavar"
"222","to charge (money)","cobrar"
"223","to cook","cocinar"
"224","to hold, take, catch {irregular: yo-j}","coger"
"225","to coincide, agree","coincidir"
"226","to collaborate, work together","colaborar"
"227","to slip in","colar"
"228","to hang (up)","colgar"
"229","to place, position","colocar"
"230","to fight against","combatir"
"231","to combine","combinar"
"232","to comment on","comentar"
"233","to begin, start {irregular: stem:ie}","comenzar"
"234","to eat","comer"
"235","to commit","cometer"
"236","to compare","comparar"
"237","to share","compartir"
"238","to compensate, make up for","compensar"
"239","to compete","competir"
"240","to please, satisfy","complacer"
"241","to complement, supplement","complementar"
"242","to complete","completar"
"243","to complicate, make difficult","complicar"
"244","to compose, be part of {irregular: yo-go}","componer"
"245","to behave","comportar"
"246","to buy","comprar"
"247","to understand","comprender"
"248","to verify, prove","comprobar"
"249","to compromise","comprometer"
"250","to communicate","comunicar"
"251","to conceive, understand","concebir"
"252","to grant, concede","conceder"
"253","to concentrate","concentrar"
"254","to conclude, finish {irregular: y-verb}","concluir"
"255","to materialize, fulfill","concretar"
"256","to coincide, concur, meet","concurrir"
"257","to convict, condemn","condenar"
"258","to condition, determine","condicionar"
"259","to lead, drive {irregular: yo-zco}","conducir"
"260","to connect, plug in","conectar"
"261","to confess, admit {irregular: stem:ie}","confesar"
"262","to trust, confide {irregular: accent}","confiar"
"263","to make up, comprise","configurar"
"264","to confirm","confirmar"
"265","to conform","conformar"
"266","to confuse","confundir"
"267","to freeze","congelar"
"268","to involve, bring","conllevar"
"269","to move, affect","conmover"
"270","to know (someone or place) {irregular: yo-zco}","conocer"
"271","to conquer, win [over]","conquistar"
"272","to consecrate, establish","consagrar"
"273","to get, acquire, obtain {irregular: stem:i, yo-g}","conseguir"
"274","to conserve, preserve","conservar"
"275","to consider","considerar"
"276","to consist of","consistir"
"277","to console","consolar"
"278","to consolidate","consolidar"
"279","to consist of, comprise","constar"
"280","to prove, verify","constatar"
"281","to constitute, consist of {irregular: y-verb}","constituir"
"282","to construct, build {irregular: y-verb}","construir"
"283","to consult","consultar"
"284","to consume, take in","consumir"
"285","to reach, contact","contactar"
"286","to infect, infest","contagiar"
"287","to contaminate, pollute","contaminar"
"288","to tell, count {irregular: stem:ue}","contar"
"289","to contemplate","contemplar"
"290","to contain","contener"
"291","to answer, reply","contestar"
"292","to continue","continuar"
"293","to contract, shrink, abbreviate {irregular: yo-go}","contraer"
"294","to contrast","contrastar"
"295","to hire, contract","contratar"
"296","to contribute {irregular: y-verb}","contribuir"
"297","to control","controlar"
"298","to convince, persuade","convencer"
"299","to be agreeable, be convenient {irregular: stem:ie, yo-go}","convenir"
"300","to converse, talk","conversar"
"301","to convert, change, become {irregular: stem:ie}","convertir"
"302","to coexist","convivir"
"303","to convene, summon","convocar"
"304","to coordinate","coordinar"
"305","to copy","copiar"
"306","to crown, top","coronar"
"307","to correct, rectify {irregular: stem:i, yo-j}","corregir"
"308","to run","correr"
"309","to correspond with","corresponder"
"310","to cut","cortar"
"311","to sew","coser"
"312","to cost, be hard {irregular: stem:ue}","costar"
"313","to create","crear"
"314","to grow, increase {irregular: yo-zco}","crecer"
"315","to believe, think {irregular: y-verb}","creer"
"316","to bring up, rear {irregular: accent}","criar"
"317","to criticize","criticar"
"318","to crunch, creak","crujir"
"319","to cross","cruzar"
"320","to cover","cubrir"
"321","to question","cuestionar"
"322","to take care of","cuidar"
"323","to culminate, accomplish","culminar"
"324","to cultivate, produce","cultivar"
"325","to fulfill","cumplir"
"326","to cure","curar"
"327","to give {irregular: special}","dar"
"328","to date","datar"
"329","to damage","dañar"
"330","to debate, discuss","debatir"
"331","to owe / should, ought to + infinitive","deber"
"332","to weaken, debilitate","debilitar"
"333","to decide","decidir"
"334","to tell, say {irregular: stem:i, yo-go}","decir"
"335","to declare, testify","declarar"
"336","to decorate","decorar"
"337","to dedicate, devote","dedicar"
"338","to deduce, infer {irregular: yo-zco}","deducir"
"339","to defend, protect {irregular: stem:ie}","defender"
"340","to define","definir"
"341","to let, leave","dejar"
"342","to claim, sue","demandar"
"343","to delay, take time","demorar"
"344","to show, demonstrate {irregular: stem:ue}","demostrar"
"345","to call, name","denominar"
"346","to denounce","denunciar"
"347","to depend on","depender"
"348","to deposit, place, store","depositar"
"349","to derive","derivar"
"350","to shed, pour out","derramar"
"351","to knock down, overthrow","derribar"
"352","to defeat, beat","derrotar"
"353","to knock down, demolish","derrumbar"
"354","to defy, stand up to","desafiar"
"355","to disappear, vanish {irregular: yo-zco}","desaparecer"
"356","to develop","desarrollar"
"357","to untie, unleash, spark off","desatar"
"358","to overflow, spill over","desbordar"
"359","to rest","descansar"
"360","to unleash, unload","descargar"
"361","to discard, reject, rule out","descartar"
"362","to descend","descender"
"363","to decipher","descifrar"
"364","to not know, not recognize {irregular: yo-zco}","desconocer"
"365","to describe","describir"
"366","to discover","descubrir"
"367","to neglect","descuidar"
"368","to want, desire, wish for","desear"
"369","to flow, lead into","desembocar"
"370","to carry out, fulfill","desempeñar"
"371","to unleash, unchain","desencadenar"
"372","to clear up, unwrap","desenvolver"
"373","to despair, lose hope","desesperar"
"374","to undo, destroy, take apart {irregular: yo-g}","deshacer"
"375","to designate","designar"
"376","to slide, glide, slip","deslizar"
"377","to say goodbye (to]) dismiss {irregular: stem:i}","despedir"
"378","to detach, take off [plane]","despegar"
"379","to wake [up], arouse {irregular: stem:ie}","despertar"
"380","to replace, move, shift","desplazar"
"381","to unfold, deploy {irregular: stem:ie}","desplegar"
"382","to deprive, rob","despojar"
"383","to despise, scorn","despreciar"
"384","to detach, release, remove","desprender"
"385","to emphasize, stand out","destacar"
"386","to assign, appoint","destinar"
"387","to rip/break into pieces","destrozar"
"388","to destroy, ruin {irregular: y-verb}","destruir"
"389","to fade, dispel","desvanecer"
"390","to deviate, divert, change {irregular: accent}","desviar"
"391","to detail, itemize","detallar"
"392","to detect","detectar"
"393","to stop, detain {irregular: stem:ie, yo-go}","detener"
"394","to deteriorate","deteriorar"
"395","to determine, decide","determinar"
"396","to return, give back {irregular: stem:ue}","devolver"
"397","to devour, consume","devorar"
"398","to confer, talk","dialogar"
"399","to draw, sketch","dibujar"
"400","to dictate, announce","dictar"
"401","to differentiate, distinguish","diferenciar"
"402","to differ","diferir"
"403","to hinder, obstruct","dificultar"
"404","to spread [out]","difundir"
"405","to dilute, weaken {irregular: y-verb}","diluir"
"406","to direct, manage {irregular: stem:i, yo-j}","dirigir"
"407","to excuse","disculpar"
"408","to argue, discuss","discutir"
"409","to design, develop","diseñar"
"410","to disguise, hide, conceal","disfrazar"
"411","to enjoy","disfrutar"
"412","to disguise, hide, pretend","disimular"
"413","to decrease, diminish {irregular: y-verb}","disminuir"
"414","to dissolve","disolver"
"415","to shoot (at)","disparar"
"416","to disperse, scatter, spread","dispersar"
"417","to have means, dispose {irregular: yo-go}","disponer"
"418","to dispute, contest","disputar"
"419","to distinguish {irregular: yo-g}","distinguir"
"420","to distract {irregular: yo-go}","distraer"
"421","to distribute, deliver {irregular: y-verb}","distribuir"
"422","to amuse, entertain {irregular: stem:ie}","divertir"
"423","to divide","dividir"
"424","to distinguish, perceive","divisar"
"425","to bend, turn","doblar"
"426","to hurt {irregular: stem:ue}","doler"
"427","to dominate, master","dominar"
"428","to donate","donar"
"429","to sleep {irregular: stem:ue}","dormir"
"430","to endow, bestow","dotar"
"431","to [have] doubt","dudar"
"432","to double, duplicate","duplicar"
"433","to last","durar"
"434","to throw, cast","echar"
"435","to edit, publish, release","editar"
"436","to educate","educar"
"437","to carry out, cause to happen {irregular: accent}","efectuar"
"438","to execute, carry out","ejecutar"
"439","to practice, exercise","ejercer"
"440","to make, develop","elaborar"
"441","to choose, elect {irregular: stem:i, yo-j}","elegir"
"442","to elevate, raise","elevar"
"443","to eliminate, exclude","eliminar"
"444","to embark, load","embarcar"
"445","to emerge, surface","emerger"
"446","to emigrate","emigrar"
"447","to emit, give off","emitir"
"448","to move, make/get excited","emocionar"
"449","to soak, drench","empapar"
"450","to begin, start {irregular: stem:ie}","empezar"
"451","[se] to insist on","empeñar"
"452","to employ","emplear"
"453","to undertake, embark on","emprender"
"454","to push, shove","empujar"
"455","to fall in love","enamorar"
"456","to head, lead off","encabezar"
"457","to insert, fit well","encajar"
"458","to head for, guide","encaminar"
"459","to be very pleasing to","encantar"
"460","to face, confront","encarar"
"461","to entrust","encargar"
"462","to turn on {irregular: stem:ie}","encender"
"463","to shut (in) {irregular: stem:ie}","encerrar"
"464","to shrink {irregular: yo-j}","encoger"
"465","to find {irregular: stem:ue}","encontrar"
"466","harden, make hard","endurecer"
"467","to emphasize, stress","enfatizar"
"468","to become ill","enfermar"
"469","to focus","enfocar"
"470","to confront, face","enfrentar"
"471","to cool","enfriar"
"472","to trick, deceive","engañar"
"473","to link, connect","enlazar"
"474","to madden, derange","enloquecer"
"475","to frame","enmarcar"
"476","to anger, annoy","enojar"
"477","to entangle, ensnare","enredar"
"478","to enrich {irregular: yo-zco}","enriquecer"
"479","to test","ensayar"
"480","to teach, show","enseñar"
"481","to understand {irregular: stem:ie}","entender"
"482","to find out","enterar"
"483","to bury {irregular: stem:ie}","enterrar"
"484","to intone, sing, modulate","entonar"
"485","to obstruct","entrabar"
"486","to enter","entrar"
"487","to deliver","entregar"
"488","to train","entrenar"
"489","to entertain, amuse","entretener"
"490","to glimpse, guess","entrever"
"491","to interview","entrevistar"
"492","to fill with enthusiasm, excite","entusiasmar"
"493","to age, grow old {irregular: yo-zco}","envejecer"
"494","to send {irregular: accent}","enviar"
"495","to envy","envidiar"
"496","to wrap {irregular: stem:ue}","envolver"
"497","to balance","equilibrar"
"498","to be equivalent","equivaler"
"499","to be wrong","equivocar"
"500","to straighten, raise {irregular: special}","erguir"
"501","to escape","escapar"
"502","to choose {irregular: yo-j}","escoger"
"503","to hide, conceal","esconder"
"504","to write","escribir"
"505","to listen to","escuchar"
"506","to spit","escupir"
"507","to drip, drain, trickle","escurrir"
"508","to make an effort, exert oneself","esforzar"
"509","to scare, frighten","espantar"
"510","to specialize, major in","especializar"
"511","to specify, itemize","especificar"
"512","to wait, to hope [for], expect","esperar"
"513","to spy on {irregular: accent}","espiar"
"514","to establish {irregular: yo-zco}","establecer"
"515","to break out, explode, start","estallar"
"516","to be [location, change from norm] {irregular: special}","estar"
"517","to estimate, hold in esteem","estimar"
"518","to stimulate, encourage","estimular"
"519","to stretch, strain","estirar"
"520","to tighten, make closer","estrechar"
"521","to crash","estrellar"
"522","to shake, tremble","estremecer"
"523","to use for the first time, debut","estrenar"
"524","to study","estudiar"
"525","to evaluate, assess {irregular: accent}","evaluar"
"526","to avoid, prevent","evitar"
"527","to evoke, recall","evocar"
"528","to evolve, develop","evolucionar"
"529","to exaggerate","exagerar"
"530","to examine, inspect","examinar"
"531","to excel, exceed","exceder"
"532","to exclaim","exclamar"
"533","to exclude, reject {irregular: y-verb}","excluir"
"534","to exhibit, show off","exhibir"
"535","to demand {irregular: stem:i, yo-j}","exigir"
"536","to exist","existir"
"537","to expand","expandir"
"538","to experience, experiment","experimentar"
"539","to explain","explicar"
"540","to explore","explorar"
"541","to explode, exploit","explotar"
"542","to expound, expose {irregular: yo-go}","exponer"
"543","export","exportar"
"544","to express","expresar"
"545","to expel, throw out","expulsar"
"546","to extend, spread {irregular: stem:ie}","extender"
"547","to extinguish, put out {irregular: yo-g}","extinguir"
"548","to extract, take out {irregular: yo-go}","extraer"
"549","to miss, long for","extrañar"
"550","to manufacture","fabricar"
"551","to facilitate","facilitar"
"552","to fail, miss","fallar"
"553","to pass away","fallecer"
"554","to be lacking","faltar"
"555","to fascinate","fascinar"
"556","to favor, help {irregular: yo-zco}","favorecer"
"557","to congratulate","felicitar"
"558","to celebrate","festejar"
"559","to appear, represent","figurar"
"560","to set, to fix","fijar"
"561","to seep, filter","filtrar"
"562","to end, finalize","finalizar"
"563","to finance","financiar"
"564","to feign, pretend {irregular: stem:i, yo-j}","fingir"
"565","to sign","firmar"
"566","to flower, bloom, flourish {irregular: yo-zco}","florecer"
"567","to float, flutter","flotar"
"568","to flow {irregular: y-verb}","fluir"
"569","to foster, promote, encourage","fomentar"
"570","to form","formar"
"571","to formulate","formular"
"572","to fortify {irregular: yo-zco}","fortalecer"
"573","to force {irregular: stem:ue}","forzar"
"574","to fail, be unsuccessful","fracasar"
"575","to frequent, visit","frecuentar"
"576","to brake, restrain","frenar"
"577","to rub, scrub","frotar"
"578","to frustrate, prevent","frustrar"
"579","to smoke","fumar"
"580","to work, function","funcionar"
"581","to base, found","fundamentar"
"582","to found, base","fundar"
"583","to melt, cast, smelt","fundir"
"584","to win, earn","ganar"
"585","to guarantee","garantizar"
"586","to spend (money)","gastar"
"587","to moan, groan {irregular: stem:i}","gemir"
"588","to generalize, popularize","generalizar"
"589","to generate","generar"
"590","to manage, handle","gestionar"
"591","to rotate, revolve","girar"
"592","to govern","gobernar"
"593","to hit, strike","golpear"
"594","to enjoy","gozar"
"595","to record, engrave","grabar"
"596","to adjust, graduate {irregular: accent}","graduar"
"597","to shout","gritar"
"598","to keep, save","guardar"
"599","to guide, lead, steer {irregular: accent}","guiar"
"600","to be pleasing to","gustar"
"601","to have [+ past participle] {irregular: special}","haber"
"602","to inhabit","habitar"
"603","to speak, talk","hablar"
"604","to do, make {irregular: yo-g}","hacer"
"605","to find [out]","hallar"
"606","to inherit","heredar"
"607","to wound, hurt {irregular: stem:ie}","herir"
"608","to boil {irregular: stem:ie}","hervir"
"609","to honor","honrar"
"610","to flee, run away {irregular: y-verb}","huir"
"611","to humiliate","humillar"
"612","to sink, submerge","hundir"
"613","to devise, design","idear"
"614","to identify","identificar"
"615","to be unaware","ignorar"
"616","to illuminate, light up","iluminar"
"617","to illustrate","ilustrar"
"618","to imagine","imaginar"
"619","to imitate, copy, mimic","imitar"
"620","to impart, administer","impartir"
"621","to prevent, hinder {irregular: stem:i}","impedir"
"622","introduce, implant","implantar"
"623","to implement","implementar"
"624","to implicate, imply","implicar"
"625","to impose, enforce {irregular: yo-go}","imponer"
"626","to matter, import","importar"
"627","to impregnate, permeate","impregnar"
"628","to impress","impresionar"
"629","to print","imprimir"
"630","to improvise","improvisar"
"631","to push, promote, drive","impulsar"
"632","to inaugurate, start","inaugurar"
"633","to influence, affect","incidir"
"634","to bow, tilt, incline","inclinar"
"635","to include {irregular: y-verb}","incluir"
"636","to incorporate, include","incorporar"
"637","to increase","incrementar"
"638","to indicate","indicar"
"639","to anger","indignar"
"640","to lead to {irregular: yo-zco}","inducir"
"641","to (have) influence {irregular: y-verb}","influir"
"642","to inform","informar"
"643","to join, deposit, admit","ingresar"
"644","to initiate, start","iniciar"
"645","to make uneasy, disturb","inquietar"
"646","to register, record","inscribir"
"647","to insert, put in","insertar"
"648","to insinuate, hint","insinuar"
"649","to insist on","insistir"
"650","to inspire, inhale","inspirar"
"651","to install","instalar"
"652","to insult, berate","insultar"
"653","to integrate, fit in","integrar"
"654","to try, attempt","intentar"
"655","to exchange","intercambiar"
"656","to interest","interesar"
"657","to confine","internar"
"658","to interpret","interpretar"
"659","to question, interrogate","interrogar"
"660","to interrupt","interrumpir"
"661","to intervene {irregular: stem:ie, yo-go}","intervenir"
"662","to introduce, bring in {irregular: yo-zco}","introducir"
"663","to sense {irregular: y-verb}","intuir"
"664","to flood, inundate","inundar"
"665","to invade, overcome","invadir"
"666","to invent, make up","inventar"
"667","to invest","invertir"
"668","to investigate","investigar"
"669","to invite","invitar"
"670","to invoke","invocar"
"671","to involve","involucrar"
"672","to go {irregular: special}","ir"
"673","to irritate","irritar"
"674","to f**k, screw (around/ up)","joder"
"675","to play a sport or game {irregular: stem:ue}","jugar"
"676","to bring together","juntar"
"677","to swear, take an oath","jurar"
"678","to justify, excuse","justificar"
"679","to judge","juzgar"
"680","to regret","lamentar"
"681","to throw, launch","lanzar"
"682","to let go, start out","largar"
"683","to hurt, damage","lastimar"
"684","to beat (as in a heart)","latir"
"685","to wash","lavar"
"686","to read {irregular: y-verb}","leer"
"687","to raise, lift","levantar"
"688","to free, liberate","liberar"
"689","to liberate, set free","librar"
"690","to license, discharge","licenciar"
"691","to lead, head","liderar"
"692","to tie, link, bind","ligar"
"693","to limit","limitar"
"694","to clean","limpiar"
"695","to call, name","llamar"
"696","to arrive","llegar"
"697","to fill","llenar"
"698","to take, carry","llevar"
"699","to cry","llorar"
"700","to rain {irregular: stem:ue}","llover"
"701","to locate, find, localize","localizar"
"702","to achieve, get, manage","lograr"
"703","to fight, wrestle","luchar"
"704","to show off] shine {irregular: yo-zco}","lucir"
"705","to mature, ripen","madurar"
"706","to curse, insult {irregular: yo-go}","maldecir"
"707","to send, order","mandar"
"708","to drive, handle","manejar"
"709","to express, show {irregular: stem:ie}","manifestar"
"710","to manipulate, handle","manipular"
"711","to keep, maintain {irregular: stem:ie, yo-go}","mantener"
"712","to mark, note, dial","marcar"
"713","to go, leave, march","marchar"
"714","to kill","matar"
"715","to measure {irregular: stem:i}","medir"
"716","to meditate, ponder","meditar"
"717","to improve, get better","mejorar"
"718","to mention, cite","mencionar"
"719","to [tell a] lie {irregular: stem:ie}","mentir"
"720","to deserve, be worthy of {irregular: yo-zco}","merecer"
"721","to put [into]","meter"
"722","to mix","mezclar"
"723","to look, watch","mirar"
"724","to modify","modificar"
"725","to make wet, dampen","mojar"
"726","to bother, disturb, upset","molestar"
"727","to ride, mount, assemble","montar"
"728","to bite {irregular: stem:ue}","morder"
"729","to die {irregular: stem:ue}","morir"
"730","to show {irregular: stem:ue}","mostrar"
"731","to motivate, cause","motivar"
"732","to move, incite {irregular: stem:ue}","mover"
"733","to mobilize","movilizar"
"734","to move, change","mudar"
"735","to multiply","multiplicar"
"736","to murmur, whisper, mutter","murmurar"
"737","to be born {irregular: yo-zco}","nacer"
"738","to swim","nadar"
"739","to narrate, tell","narrar"
"740","to navigate, sail","navegar"
"741","to need","necesitar"
"742","to deny, refuse {irregular: stem:ie}","negar"
"743","to negotiate with, deal with","negociar"
"744","to name, appoint","nombrar"
"745","to notice","notar"
"746","to obey {irregular: yo-zco}","obedecer"
"747","to obligate, force","obligar"
"748","to observe","observar"
"749","to obtain {irregular: stem:ie, yo-go}","obtener"
"750","to occasion, bring about","ocasionar"
"751","to hide","ocultar"
"752","to occupy, use","ocupar"
"753","to happen, occur","ocurrir"
"754","to hate","odiar"
"755","to offend","ofender"
"756","to offer, present {irregular: yo-zco}","ofrecer"
"757","to smell {irregular: stem:ue}","oler"
"758","to forget","olvidar"
"759","to operate","operar"
"760","to think, be of the opinion","opinar"
"761","to oppose {irregular: yo-go}","oponer"
"762","to choose, opt for","optar"
"763","to pray, speak","orar"
"764","to put in order, organize","ordenar"
"765","to organize","organizar"
"766","guide, show the way","orientar"
"767","to give rise to, cause","originar"
"768","oscillate","oscilar"
"769","to get dark","oscurecer"
"770","to give, grant, award","otorgar"
"771","to hear {irregular: yo-go, y-verb}","oír"
"772","to suffer","padecer"
"773","to pay","pagar"
"774","to feel, touch, fondle","palpar"
"775","to paralyze","paralizar"
"776","to stop (moving)","parar"
"777","to seem, look like {irregular: yo-zco}","parecer"
"778","to give birth","parir"
"779","to participate","participar"
"780","to divide, leave","partir"
"781","to pass, spend time","pasar"
"782","to go for a walk, ride","pasear"
"783","to sin","pecar"
"784","to ask for, request {irregular: stem:i}","pedir"
"785","to hit","pegar"
"786","to fight, struggle","pelear"
"787","to penetrate, come in","penetrar"
"788","to think {irregular: stem:ie}","pensar"
"789","to inform, become aware","percatar"
"790","to perceive, notice","percibir"
"791","to lose, miss {irregular: stem:ie}","perder"
"792","to forgive, excuse","perdonar"
"793","to perfect","perfeccionar"
"794","to endanger","perjudicar"
"795","to stay, remain","permanecer"
"796","to allow, permit","permitir"
"797","to persecute, pursue, chase {irregular: stem:i, yo-g}","perseguir"
"798","to persist","persistir"
"799","to belong {irregular: yo-zco}","pertenecer"
"800","to weigh","pesar"
"801","to fish","pescar"
"802","to bite, sting, itch","picar"
"803","to capture, catch","pillar"
"804","to paint","pintar"
"805","to step on","pisar"
"806","to plan","planear"
"807","to plan","planificar"
"808","to plant","plantar"
"809","to propose, present","plantear"
"810","to express, capture","plasmar"
"811","to talk, chat","platicar"
"812","to populate, inhabit","poblar"
"813","to be able to / can / supposed to / be allowed to + infinitive {irregular: stem:ue}","poder"
"814","to put, to put on, to get [+ADJ] {irregular: yo-go}","poner"
"815","to behave, carry","portar"
"816","to rest, pose, land","posar"
"817","to possess, own {irregular: y-verb}","poseer"
"818","to postulate, nominate","postular"
