"id";"word";"answer"
"71";"to protect, shelter";"amparar"
"72";"to analyze";"analizar"
"73";"to walk, function";"andar"
"74";"to cheer up";"animar"
"75";"to annotate, jot, note";"anotar"
"76";"to anticipate, advance";"anticipar"
"77";"to annul, cancel";"anular"
"78";"to announce, advertise";"anunciar"
"79";"to turn off, extinguish";"apagar"
"80";"to move away, separate";"apartar"
"81";"to inspire, be passionate about";"apasionar"
"82";"to call upon, appeal to";"apelar"
"83";"to flatten, crush, smash";"aplastar"
"84";"to clap, applaud";"aplaudir"
"85";"to apply";"aplicar"
"86";"to take power";"apoderar"
"87";"to provide, contribute";"aportar"
"88";"to support, lean on";"apoyar"
"89";"to appreciate";"apreciar"
"90";"to learn";"aprender"
"91";"to hurry up, speed up";"apresurar"
"92";"to take advantage of";"aprovechar"
"93";"to come near, closer";"aproximar"
"94";"to point, note, aim";"apuntar"
"95";"to speed up, hurry up";"apurar"
"96";"to burn, glow";"arder"
"97";"to argue, deduce";"argumentar"
"98";"to arm, put together";"armar"
"99";"to start [machine], uproot";"arrancar"
"100";"to drag, pull";"arrastrar"
"101";"to snatch, grab";"arrebatar"
"102";"to fix, arrange";"arreglar"
"103";"to risk, venture";"arriesgar"
"104";"to kneel";"arrodillar"
"105";"to throw, fling";"arrojar"
"106";"to wrinkle, crumple";"arrugar"
"107";"to ruin, destroy";"arruinar"
"108";"to assault";"asaltar"
"109";"to assure, secure, insure";"asegurar"
"110";"to settle, establish, locate";"asentar"
"111";"to murder, assassinate";"asesinar"
"112";"to assign, allocate";"asignar"
"113";"to assimilate";"asimilar"
"114";"to attend";"asistir"
"115";"to associate with";"asociar"
"116";"to appear, show, stick out";"asomar"
"117";"to amaze, astound";"asombrar"
"118";"to aspire, want";"aspirar"
"119";"to assume, take on";"asumir"
"120";"to frighten, scare";"asustar"
"121";"to attack";"atacar"
"122";"to tie (up)";"atar"
"123";"to serve, attend to";"atender"
"124";"to attack, attempt, threaten";"atentar"
"125";"to torture, torment";"atormentar"
"126";"to trap, catch";"atrapar"
"127";"to increase";"aumentar"
"128";"to authorize, legalize";"autorizar"
"129";"to advance, progress";"avanzar"
"130";"to investigate, find out";"averiguar"
"131";"to inform, announce";"avisar"
"132";"to help";"ayudar"
"133";"to add";"añadir"
"134";"to dance";"bailar"
"135";"to come down, let down";"bajar"
"136";"sweep, clean out";"barrer"
"137";"to base on, base upon";"basar"
"138";"to be sufficient";"bastar"
"139";"to beat (an object)";"batir"
"140";"to baptize, christen";"bautizar"
"141";"to bathe, take a bath";"bañar"
"142";"to drink";"beber"
"143";"to benefit";"beneficiar"
"144";"to kiss";"besar"
"145";"to block, obstruct";"bloquear"
"146";"to embroider";"bordar"
"147";"to erase";"borrar"
"148";"to shine, twinkle, be outstanding";"brillar"
"149";"to offer";"brindar"
"150";"to sprout";"brotar"
"151";"to mock";"burlar"
"152";"to look for";"buscar"
"153";"to dirty, crap";"cagar"
"154";"to calculate, figure out";"calcular"
"155";"to be/make quiet";"callar"
"156";"to calm, soothe, relieve";"calmar"
"157";"to wear [shoes]";"calzar"
"158";"to change";"cambiar"
"159";"to walk";"caminar"
"160";"to cancel";"cancelar"
"161";"to tire, annoy";"cansar"
"162";"to sing";"cantar"
"163";"to qualify, prepare";"capacitar"
"164";"to capture, attract";"captar"
"165";"to capture";"capturar"
"166";"to characterize, portray";"caracterizar"
"167";"to load, carry";"cargar"
"168";"to marry";"casar"
"169";"to punish";"castigar"
"170";"to cause, bring about";"causar"
"171";"to hunt";"cazar"
"172";"to give way, yield";"ceder"
"173";"to celebrate";"celebrar"
"174";"to dine";"cenar"
"175";"to center, focus, base on";"centrar"
"176";"to chat, talk";"charlar"
"177";"to crash into, collide with";"chocar"
"178";"to suck";"chupar"
"179";"to circulate, go around, flow";"circular"
"180";"to cite, quote";"citar"
"181";"to classify, sort, file";"clasificar"
"182";"to nail";"clavar"
"183";"to charge (money)";"cobrar"
"184";"to cook";"cocinar"
"185";"to collaborate, work together";"colaborar"
"186";"to slip in";"colar"
"187";"to place, position";"colocar"
"188";"to fight against";"combatir"
"189";"to combine";"combinar"
"190";"to comment on";"comentar"
"191";"to eat";"comer"
"192";"to commit";"cometer"
"193";"to compare";"comparar"
"194";"to share";"compartir"
"195";"to compensate, make up for";"compensar"
"196";"to complement, supplement";"complementar"
"197";"to complete";"completar"
"198";"to complicate, make difficult";"complicar"
"199";"to behave";"comportar"
"200";"to buy";"comprar"
"201";"to understand";"comprender"
"202";"to compromise";"comprometer"
"203";"to communicate";"comunicar"
"204";"to conceive, understand";"concebir"
"205";"to grant, concede";"conceder"
"206";"to concentrate";"concentrar"
"207";"to materialize, fulfill";"concretar"
"208";"to coincide, concur, meet";"concurrir"
"209";"to convict, condemn";"condenar"
"210";"to condition, determine";"condicionar"
"211";"to connect, plug in";"conectar"
"212";"to make up, comprise";"configurar"
"213";"to confirm";"confirmar"
"214";"to conform";"conformar"
"215";"to confuse";"confundir"
"216";"to freeze";"congelar"
"217";"to involve, bring";"conllevar"
"218";"to conquer, win [over]";"conquistar"
"219";"to consecrate, establish";"consagrar"
"220";"to conserve, preserve";"conservar"
"221";"to consider";"considerar"
"222";"to consist of";"consistir"
"223";"to console";"consolar"
"224";"to consolidate";"consolidar"
"225";"to consist of, comprise";"constar"
"226";"to prove, verify";"constatar"
"227";"to consult";"consultar"
"228";"to consume, take in";"consumir"
"229";"to reach, contact";"contactar"
"230";"to infect, infest";"contagiar"
"231";"to contaminate, pollute";"contaminar"
"232";"to tell, count";"contar"
"233";"to contemplate";"contemplar"
"234";"to answer, reply";"contestar"
"235";"to control";"controlar"
"236";"to contrast";"contrastar"
"237";"to hire, contract";"contratar"
"238";"to control";"controlar"
"239";"to converse, talk";"conversar"
"240";"to coexist";"convivir"
"241";"to convene, summon";"convocar"
"242";"to coordinate";"coordinar"
"243";"to copy";"copiar"
"244";"to crown, top";"coronar"
"245";"to run";"correr"
"246";"to correspond with";"corresponder"
"247";"to cut";"cortar"
"248";"to sew";"coser"
"249";"to create";"crear"
"250";"to bring up, rear";"criar"
"251";"to criticize";"criticar"
"252";"to crunch, creak";"crujir"
"253";"to cross";"cruzar"
"254";"to cover";"cubrir"
"255";"to question";"cuestionar"
"256";"to take care of";"cuidar"
"257";"to culminate, accomplish";"culminar"
"258";"to cultivate, produce";"cultivar"
"259";"to fulfill";"cumplir"
"260";"to cure";"curar"
"261";"to give";"dar"
"262";"to date";"datar"
"263";"to damage";"dañar"
"264";"to debate, discuss";"debatir"
"265";"should, ought to";"deber"
"266";"to owe";"deber"
"267";"to weaken, debilitate";"debilitar"
"268";"to decide";"decidir"
"269";"to declare, testify";"declarar"
"270";"to decorate";"decorar"
"271";"to dedicate, devote";"dedicar"
"272";"to define";"definir"
"273";"to let, leave";"dejar"
"274";"to claim, sue";"demandar"
"275";"to delay, take time";"demorar"
"276";"to call, name";"denominar"
"277";"to denounce";"denunciar"
"278";"to depend on";"depender"
"279";"to deposit, place, store";"depositar"
"280";"to derive";"derivar"
"281";"to shed, pour out";"derramar"
"282";"to knock down, overthrow";"derribar"
"283";"to defeat, beat";"derrotar"
"284";"to knock down, demolish";"derrumbar"
"285";"to defy, stand up to";"desafiar"
"286";"to develop";"desarrollar"
"287";"to untie, unleash, spark off";"desatar"
"288";"to overflow, spill over";"desbordar"
"289";"to rest";"descansar"
"290";"to unleash, unload";"descargar"
"291";"to discard, reject, rule out";"descartar"
"292";"to decipher";"descifrar"
"293";"to describe";"describir"
"294";"to discover";"descubrir"
"295";"to neglect";"descuidar"
"296";"to want, desire, wish for";"desear"
"297";"to flow, lead into";"desembocar"
"298";"to carry out, fulfill";"desempeñar"
"299";"to unleash, unchain";"desencadenar"
"300";"to clear up, unwrap";"desenvolver"
"301";"to despair, lose hope";"desesperar"
"302";"to designate";"designar"
"303";"to slide, glide, slip";"deslizar"
"304";"to detach, take off [plane]";"despegar"
"305";"to replace, move, shift";"desplazar"
"306";"to deprive, rob";"despojar"
"307";"to despise, scorn";"despreciar"
"308";"to detach, release, remove";"desprender"
"309";"to emphasize, stand out";"destacar"
"310";"to assign, appoint";"destinar"
"311";"to rip/break into pieces";"destrozar"
"312";"to detail, itemize";"detallar"
"313";"to detect";"detectar"
"314";"to deteriorate";"deteriorar"
"315";"to determine, decide";"determinar"
"316";"to devour, consume";"devorar"
"317";"to confer, talk";"dialogar"
"318";"to draw, sketch";"dibujar"
"319";"to dictate, announce";"dictar"
"320";"to differentiate, distinguish";"diferenciar"
"321";"to hinder, obstruct";"dificultar"
"322";"to spread [out]";"difundir"
"323";"to excuse";"disculpar"
"324";"to argue, discuss";"discutir"
"325";"to design, develop";"diseñar"
"326";"to disguise, hide, conceal";"disfrazar"
"327";"to enjoy";"disfrutar"
"328";"to disguise, hide, pretend";"disimular"
"329";"to shoot (at)";"disparar"
"330";"to disperse, scatter, spread";"dispersar"
"331";"to dispute, contest";"disputar"
"332";"to distinguish, perceive";"divisar"
"333";"to bend, turn";"doblar"
"334";"to dominate, master";"dominar"
"335";"to donate";"donar"
"336";"to endow, bestow";"dotar"
"337";"to doubt";"dudar"
"338";"to double, duplicate";"duplicar"
"339";"to last";"durar"
"340";"to throw, cast";"echar"
"341";"to edit, publish, release";"editar"
"342";"to educate";"educar"
"343";"to carry out, cause to happen";"efectuar"
"344";"to execute, carry out";"ejecutar"
"345";"to practice, exercise";"ejercer"
"346";"to make, develop";"elaborar"
"347";"to elevate, raise";"elevar"
"348";"to eliminate, exclude";"eliminar"
"349";"to embark, load";"embarcar"
"350";"to emerge, surface";"emerger"
"351";"to emigrate";"emigrar"
"352";"to emit, give off";"emitir"
"353";"to move, make/get excited";"emocionar"
"354";"to soak, drench";"empapar"
"355";"to employ";"emplear"
"356";"to undertake, embark on";"emprender"
"357";"to push, shove";"empujar"
"358";"to fall in love";"enamorar"
"359";"to head, lead off";"encabezar"
"360";"to insert, fit well";"encajar"
"361";"to head for, guide";"encaminar"
"362";"to be very pleasing to";"encantar"
"363";"to face, confront";"encarar"
"364";"to entrust";"encargar"
"365";"to shut (in)";"encerrar"
"366";"to frame";"enmarcar"
"367";"to anger, annoy";"enojar"
"368";"to entangle, ensnare";"enredar"
"369";"to test";"ensayar"
"370";"to teach, show";"enseñar"
"371";"to find out";"enterar"
"372";"to intone, sing, modulate";"entonar"
"373";"to obstruct";"entrabar"
"374";"to enter";"entrar"
"375";"to deliver";"entregar"
"376";"to train";"entrenar"
"377";"to interview";"entrevistar"
"378";"to fill with enthusiasm, excite";"entusiasmar"
"379";"to send";"enviar"
"380";"to envy";"envidiar"
"381";"to balance";"equilibrar"
"382";"to escape";"escapar"
"383";"to choose";"escoger"
"384";"to hide, conceal";"esconder"
"385";"to write";"escribir"
"386";"to listen to";"escuchar"
"387";"to spit";"escupir"
"388";"to drip, drain, trickle";"escurrir"
"389";"to scare, frighten";"espantar"
"390";"to specialize, major in";"especializar"
"391";"to specify, itemize";"especificar"
"392";"to wait, to hope for, expect";"esperar"
"393";"to spy on";"espiar"
"394";"to break out, explode, start";"estallar"
"395";"to estimate, hold in esteem";"estimar"
"396";"to stimulate, encourage";"estimular"
"397";"to stretch, strain";"estirar"
"398";"to tighten, make closer";"estrechar"
"399";"to crash";"estrellar"
"400";"to use for the first time, debut";"estrenar"
"401";"to study";"estudiar"
"402";"to evaluate, assess";"evaluar"
"403";"to avoid, prevent";"evitar"
"404";"to evoke, recall";"evocar"
"405";"to evolve, develop";"evolucionar"
"406";"to exaggerate";"exagerar"
"407";"to examine, inspect";"examinar"
"408";"to excel, exceed";"exceder"
"409";"to exclaim";"exclamar"
"410";"to exclude, reject";"excluir"
"411";"to exhibit, show off";"exhibir"
"412";"to exist";"existir"
"413";"to expand";"expandir"
"414";"to experience, experiment";"experimentar"
"415";"to explain";"explicar"
"416";"to explore";"explorar"
"417";"to explode, exploit";"explotar"
"418";"export";"exportar"
"419";"to express";"expresar"
"420";"to expel, throw out";"expulsar"
"421";"to extend, spread";"extender"
"422";"to manufacture";"fabricar"
"423";"to facilitate";"facilitar"
"424";"to fail, miss";"fallar"
"425";"to fascinate";"fascinar"
"426";"to congratulate";"felicitar"
"427";"to celebrate";"festejar"
"428";"to appear, represent";"figurar"
"429";"to set, to fix";"fijar"
"430";"to seep, filter";"filtrar"
"431";"to end, finalize";"finalizar"
"432";"to finance";"financiar"
"433";"to sign";"firmar"
"434";"to float, flutter";"flotar"
"435";"to foster, promote, encourage";"fomentar"
"436";"to form";"formar"
"437";"to formulate";"formular"
"438";"to fail, be unsuccessful";"fracasar"
"439";"to frequent, visit";"frecuentar"
"440";"to brake, restrain";"frenar"
"441";"to rub, scrub";"frotar"
"442";"to frustrate, prevent";"frustrar"
"443";"to smoke";"fumar"
"444";"to work, function";"funcionar"
"445";"to base, found";"fundamentar"
"446";"to found, base";"fundar"
"447";"to melt, cast, smelt";"fundir"
"448";"to win, earn";"ganar"
"449";"to guarantee";"garantizar"
"450";"to spend (money)";"gastar"
"451";"to generalize, popularize";"generalizar"
"452";"to generate";"generar"
"453";"to manage, handle";"gestionar"
"454";"to rotate, revolve";"girar"
"455";"to govern";"gobernar"
"456";"to hit, strike";"golpear"
"457";"to enjoy";"gozar"
"458";"to record, engrave";"grabar"
"459";"to adjust, graduate";"graduar"
"460";"to shout";"gritar"
"461";"to keep, save";"guardar"
"462";"to guide, lead, steer";"guiar"
"463";"to humiliate";"humillar"
"464";"to sink, submerge";"hundir"
"465";"to devise, design";"idear"
"466";"to identify";"identificar"
"467";"to be unaware";"ignorar"
"468";"to illuminate, light up";"iluminar"
"469";"to illustrate";"ilustrar"
"470";"to imagine";"imaginar"
"471";"to imitate, copy, mimic";"imitar"
"472";"to impart, administer";"impartir"
"473";"to implement";"implementar"
"474";"to implicate, imply";"implicar"
"475";"to matter, import";"importar"
"476";"to impregnate, permeate";"impregnar"
"477";"to impress";"impresionar"
"478";"to print";"imprimir"
"479";"to improvise";"improvisar"
"480";"to push, promote, drive";"impulsar"
"481";"to inaugurate, start";"inaugurar"
"482";"to influence, affect";"incidir"
"483";"to bow, tilt, incline";"inclinar"
"484";"to incorporate, include";"incorporar"
"485";"to increase";"incrementar"
"486";"to indicate";"indicar"
"487";"to anger";"indignar"
"488";"to inform";"informar"
"489";"to join, deposit, admit";"ingresar"
"490";"to initiate, start";"iniciar"
"491";"to make uneasy, disturb";"inquietar"
"492";"to insert, put in";"insertar"
"493";"to insinuate, hint";"insinuar"
"494";"to insist on";"insistir"
"495";"to inspire, inhale";"inspirar"
"496";"to install";"instalar"
"497";"to insult, berate";"insultar"
"498";"to integrate, fit in";"integrar"
"499";"to try, attempt";"intentar"
"500";"to exchange";"intercambiar"
"501";"to interest";"interesar"
"502";"to confine";"internar"
"503";"to interpret";"interpretar"
"504";"to question, interrogate";"interrogar"
"505";"to interrupt";"interrumpir"
"506";"to sense";"intuir"
"507";"to flood, inundate";"inundar"
"508";"to invade, overcome";"invadir"
"509";"to invent, make up";"inventar"
"510";"to investigate";"investigar"
"511";"to invite";"invitar"
"512";"to invoke";"invocar"
"513";"to involve";"involucrar"
"514";"to irritate";"irritar"
"515";"to bring together";"juntar"
"516";"to swear, take an oath";"jurar"
"517";"to justify, excuse";"justificar"
"518";"to judge";"juzgar"
"519";"to regret";"lamentar"
"520";"to throw, launch";"lanzar"
"521";"to let go, start out";"largar"
"522";"to hurt, damage";"lastimar"
"523";"to beat (as in a heart)";"latir"
"524";"to wash";"lavar"
"525";"to raise, lift";"levantar"
"526";"to free, liberate";"liberar"
"527";"to liberate, set free";"librar"
"528";"to license, discharge";"licenciar"
"529";"to lead, head";"liderar"
"530";"to tie, link, bind";"ligar"
"531";"to limit";"limitar"
"532";"to clean";"limpiar"
"533";"to call, name";"llamar"
"534";"to arrive";"llegar"
"535";"to fill";"llenar"
"536";"to take, carry";"llevar"
"537";"to cry";"llorar"
"538";"to locate, find, localize";"localizar"
"539";"to achieve, get, manage";"lograr"
"540";"to fight, wrestle";"luchar"
"541";"to mature, ripen";"madurar"
"542";"to send, order";"mandar"
"543";"to drive, handle";"manejar"
"544";"to express, show";"manifestar"
"545";"to manipulate, handle";"manipular"
"546";"to mark, note, dial";"marcar"
"547";"to go, leave, march";"marchar"
"548";"to kill";"matar"
"549";"to meditate, ponder";"meditar"
"550";"to improve, get better";"mejorar"
"551";"to mention, cite";"mencionar"
"552";"to put [into]";"meter"
"553";"to mix";"mezclar"
"554";"to look, watch";"mirar"
"555";"to modify";"modificar"
"556";"to make wet, dampen";"mojar"
"557";"to bother, disturb, upset";"molestar"
"558";"to ride, mount, assemble";"montar"
"559";"to motivate, cause";"motivar"
"560";"to mobilize";"movilizar"
"561";"to move, change";"mudar"
"562";"to multiply";"multiplicar"
"563";"to murmur, whisper, mutter";"murmurar"
"564";"to swim";"nadar"
"565";"to narrate, tell";"narrar"
"566";"to navigate, sail";"navegar"
"567";"to need";"necesitar"
"568";"to negotiate with, deal with";"negociar"
"569";"to name, appoint";"nombrar"
"570";"to notice";"notar"
"571";"to obligate, force";"obligar"
"572";"to observe";"observar"
"573";"to occasion, bring about";"ocasionar"
"574";"to hide";"ocultar"
"575";"to occupy, use";"ocupar"
"576";"to hate";"odiar"
"577";"to offend";"ofender"
"578";"to forget";"olvidar"
"579";"to operate";"operar"
"580";"to think, be of the opinion";"opinar"
"581";"to choose, opt for";"optar"
"582";"to pray, speak";"orar"
"583";"to put in order, organize";"ordenar"
"584";"to organize";"organizar"
"585";"to guide, show the way";"orientar"
"586";"to give rise to, cause";"originar"
"587";"oscillate";"oscilar"
"588";"to give, grant, award";"otorgar"
"589";"to pay";"pagar"
"590";"to feel, touch, fondle";"palpar"
"591";"to paralyze";"paralizar"
"592";"to stop (moving)";"parar"
"593";"to give birth";"parir"
"594";"to participate";"participar"
"595";"to divide, leave";"partir"
"596";"to pass, spend time";"pasar"
"597";"to go for a walk, ride";"pasear"
"598";"to sin";"pecar"
"599";"to hit";"pegar"
"600";"to fight, struggle";"pelear"
"601";"to penetrate, come in";"penetrar"
"602";"to inform, become aware";"percatar"
"603";"to perceive, notice";"percibir"
"604";"to forgive, excuse";"perdonar"
"605";"to perfect";"perfeccionar"
"606";"to endanger";"perjudicar"
"607";"to allow, permit";"permitir"
"608";"to persist";"persistir"
"609";"to weigh";"pesar"
"610";"to fish";"pescar"
"611";"to bite, sting, itch";"picar"
"612";"to capture, catch";"pillar"
"613";"to paint";"pintar"
"614";"to step on";"pisar"
"615";"to plan";"planear"
"616";"to plan";"planificar"
"617";"to plant";"plantar"
"618";"to propose, present";"plantear"
"619";"to express, capture";"plasmar"
"620";"to talk, chat";"platicar"
"621";"to behave, carry";"portar"
"622";"to rest, pose, land";"posar"
"623";"to possess, own";"poseer"
"624";"to postulate, nominate";"postular"
"625";"to strengthen, boost";"potenciar"
"626";"to practice";"practicar"
"627";"to precede";"preceder"
"628";"to plunge, hurl, rush";"precipitar"
"629";"to do exactly, specify";"precisar"
"630";"to preach";"predicar"
"631";"to predominate";"predominar"
"632";"to ask [a question]";"preguntar"
"633";"to turn on, apprehend";"prender"
"634";"to worry";"preocupar"
"635";"to prepare";"preparar"
"636";"to be present at, witness";"presenciar"
"637";"to introduce, present";"presentar"
"638";"to preserve";"preservar"
"639";"to preside over";"presidir"
"640";"to press, pressure";"presionar"
"641";"to lend";"prestar"
"642";"to boast, show off, suppose";"presumir"
"643";"to attempt";"pretender"
"644";"to deprive (of)";"privar"
"645";"to proceed, start";"proceder"
"646";"to process, prosecute";"procesar"
"647";"to proclaim";"proclamar"
"648";"to try, seek";"procurar"
"649";"to deepen, analyze in depth";"profundizar"
"650";"to plan, program";"programar"
"651";"to progress";"progresar"
"652";"to extend, prolong";"prolongar"
"653";"to promise";"prometer"
"654";"to pronounce";"pronunciar"
"655";"to favor, foster, aid";"propiciar"
"656";"to supply";"proporcionar"
"657";"to have the leading role in";"protagonizar"
"658";"to protest, object";"protestar"
"659";"to provide";"proveer"
"660";"to cause, provoke";"provocar"
"661";"to project";"proyectar"
"662";"to publish";"publicar"
"663";"to rot, decay";"pudrir"
"664";"to press, beat, strike, throb";"pulsar"
"665";"to remove, take away";"quitar"
"666";"to scratch, scrape";"rascar"
"667";"to ratify";"ratificar"
"668";"to react";"reaccionar"
"669";"to renew, resume";"reanudar"
"670";"to reject";"rechazar"
"671";"to receive";"recibir"
"672";"to recite";"recitar"
"673";"to demand, require";"reclamar"
"674";"to recover, regain";"recobrar"
"675";"to travel";"recorrer"
"676";"to trim, cut off, clip";"recortar"
"677";"to recuperate, recover";"recuperar"
"678";"to resort to";"recurrir"
"679";"to edit, write, compose";"redactar"
"680";"to replace";"reemplazar"
"681";"to reflect";"reflejar"
"682";"to reflect, consider on";"reflexionar"
"683";"to reform, renovate";"reformar"
"684";"to take shelter, give refuge";"refugiar"
"685";"to give (as a gift)";"regalar"
"686";"to register, record";"registrar"
"687";"to return (to a place)";"regresar"
"688";"to regulate, adjust";"regular"
"689";"to reign, prevail";"reinar"
"690";"to reiterate, repeat";"reiterar"
"691";"to relate";"relacionar"
"692";"to relax";"relajar"
"693";"to tell, narrate";"relatar"
"694";"to finish off, finish up";"rematar"
"695";"to heal, cure";"remediar"
"696";"to remit";"remitir"
"697";"to go back to [time]";"remontar"
"698";"to give up, renounce";"renunciar"
"699";"to repair, restore";"reparar"
"700";"to divide, deliver, distribute";"repartir"
"701";"to review, revise";"repasar"
"702";"to reply";"replicar"
"703";"to bring, report";"reportar"
"704";"to rest, lie down";"reposar"
"705";"to represent";"representar"
"706";"to repress";"reprimir"
"707";"to emphasize";"resaltar"
"708";"to slip";"resbalar"
"709";"to rescue, save";"rescatar"
"710";"to reserve, book";"reservar"
"711";"to reside, live (in)";"residir"
"712";"to resign, relinquish";"resignar"
"713";"to resist, endure";"resistir"
"714";"to respond";"responder"
"715";"to subtract, minimize";"restar"
"716";"to restore, reinstate";"restaurar"
"717";"to resuscitate";"resucitar"
"718";"to result, turn out";"resultar"
"719";"to summarize";"resumir"
"720";"to take away, retire";"retirar"
"721";"to retake, restart";"retomar"
"722";"to return, give back";"retornar"
"723";"to portray, draw";"retratar"
"724";"to go back";"retroceder"
"725";"to gather, meet, collect";"reunir"
"726";"to reveal, disclose";"revelar"
"727";"to check, revise, inspect";"revisar"
"728";"to revive";"revivir"
"729";"to pray, recite";"rezar"
"730";"to rob, steal";"robar"
"731";"to surround";"rodear"
"732";"to break";"romper"
"733";"to patrol, serenade";"rondar"
"734";"to touch (lightly)";"rozar"
"735";"to take out";"sacar"
"736";"to sacrifice";"sacrificar"
"737";"to shake, jolt";"sacudir"
"738";"to splash, splatter";"salpicar"
"739";"to jump, leap, hop";"saltar"
"740";"to greet, say hello";"saludar"
"741";"to save, rescue";"salvar"
"742";"to sanction, penalize";"sancionar"
"743";"to dry";"secar"
"744";"to select";"seleccionar"
"745";"to seal, stamp";"sellar"
"746";"to separate";"separar"
"747";"to point out, signal";"señalar"
"748";"to mean";"significar"
"749";"to simulate";"simular"
"750";"to situate, place, locate";"situar"
"751";"to be too much, left over";"sobrar"
"752";"to excel, outperform";"sobrepasar"
"753";"to survive, outlive";"sobrevivir"
"754";"to solicit, request";"solicitar"
"755";"to solve, settle";"solucionar"
"756";"to subject";"someter"
"757";"to blow [wind]";"soplar"
"758";"to endure";"soportar"
"759";"to surprise";"sorprender"
"760";"to suspect, suppose";"sospechar"
"761";"to go up";"subir"
"762";"to underline, highlight, emphasize";"subrayar"
"763";"to happen";"suceder"
"764";"to sweat";"sudar"
"765";"to suffer, undergo";"sufrir"
"766";"to fasten, attach, hold";"sujetar"
"767";"to add up, amount to";"sumar"
"768";"to supply, provide";"suministrar"
"769";"to sink, plunge";"sumir"
"770";"to overcome, surpass";"superar"
"771";"to beg";"suplicar"
"772";"to suppress, delete";"suprimir"
"773";"to arouse, provoke";"suscitar"
"774";"to endorse, subscribe";"suscribir"
"775";"to suspend, hang, fail";"suspender"
"776";"to sigh";"suspirar"
"777";"to maintain, support";"sustentar"
"778";"to whisper, murmur";"susurrar"
"779";"to cover, wrap";"tapar"
"780";"to delay, take long";"tardar"
"781";"to sew, weave";"tejer"
"782";"to fear";"temer"
"783";"to finish, to end";"terminar"
"784";"to throw, pull";"tirar"
"785";"to title, call";"titular"
"786";"to touch, play (instrument)";"tocar"
"787";"to tolerate, put up with";"tolerar"
"788";"to take, drink";"tomar"
"789";"to run into, bump into";"topar"
"790";"to transform, turn";"tornar"
"791";"to torture, torment";"torturar"
"792";"to work";"trabajar"
"793";"to swallow";"tragar"
"794";"to betray";"traicionar"
"795";"to calm down";"tranquilizar"
"796";"to occur, take place";"transcurrir"
"797";"to transform, change";"transformar"
"798";"to roam, go by";"transitar"
"799";"to transmit, broadcast";"transmitir"
"800";"to transport, carry";"transportar"
"801";"to move, transfer";"trasladar"
"802";"to go beyond, cross over";"traspasar"
"803";"to try, treat, deal with";"tratar"
"804";"to draw, trace";"trazar"
"805";"to climb";"trepar"
"806";"to triumph";"triunfar"
"807";"to knock over, cast down";"tumbar"
"808";"to find, locate";"ubicar"
"809";"to unite, join";"unir"
"810";"to use";"usar"
"811";"to use, utilize";"utilizar"
"812";"to empty, pour out";"vaciar"
"813";"to vacillate, hesitate";"vacilar"
"814";"to roam, wander";"vagar"
"815";"to value";"valorar"
"816";"to watch over";"velar"
"817";"to sell";"vender"
