"id";"word";"answer"
"33";"You send the small package. [sing, inf]";"(tú) envías el paquete pequeño"
"34";"You try again today. [sing, inf]";"(tú) intentas otra vez hoy"
"35";"You call your tall brother. [sing, inf]";"(tú) llamas a tu hermano alto"
"36";"You pay the small bill. [sing, inf]";"(tú) pagas la cuenta pequeña"
"37";"You practice every morning. [sing, inf]";"(tú) practicas cada mañana"
"38";"You remember her clearly. [sing, inf]";"(tú) recuerdas a ella claramente"
"39";"You finish the long project. [sing, inf]";"(tú) terminas el proyecto largo"
"40";"You work very hard. [sing, inf]";"(tú) trabajas muy duro"
"41";"You access the main page. [sing, formal]";"(usted) accede a la página principal"
"42";"You rent this quiet room. [sing, formal]";"(usted) alquila este cuarto tranquilo"
"43";"You look for the blue book. [sing, formal]";"(usted) busca el libro azul"
"44";"You walk with your cousin. [sing, formal]";"(usted) camina con su primo"
"45";"You answer very quickly. [sing, formal]";"(usted) contesta muy rápido"
"46";"You send money monthly. [sing, formal]";"(usted) envía dinero cada mes"
"47";"You listen very well. [sing, formal]";"(usted) escucha muy bien"
"48";"You wait near the old tree. [sing, formal]";"(usted) espera cerca del árbol viejo"
"49";"You win sometimes. [sing, formal]";"(usted) gana a veces"
"50";"You try the new dish. [sing, formal]";"(usted) intenta el plato nuevo"
"51";"You clean your bright room. [sing, formal]";"(usted) limpia su cuarto brillante"
"52";"You watch the brown dog. [sing, formal]";"(usted) mira al perro café"
"53";"You return early today. [sing, formal]";"(usted) regresa temprano hoy"
"54";"You visit your kind aunt. [sing, formal]";"(usted) visita a su tía amable"
"55";"You access all files. [pl]";"(ustedes) acceden todos los archivos"
"56";"You change the travel plan. [pl]";"(ustedes) cambian el plan de viaje"
"57";"You cancel many plans. [pl]";"(ustedes) cancelan muchos planes"
"58";"You buy the city map. [pl]";"(ustedes) compran el mapa de la ciudad"
"59";"You draw small animals. [pl]";"(ustedes) dibujan animales pequeños"
"60";"You begin the short lesson. [pl]";"(ustedes) empiezan la lección corta"
"61";"You speak clear Spanish. [pl]";"(ustedes) hablan español claro"
"62";"You invite your close friends. [pl]";"(ustedes) invitan a sus amigos cercanos"
"63";"They call the local doctor. [pl]";"(ustedes) llaman al doctor local"
"64";"You send the small package. [pl]";"(ustedes) mandan el paquete pequeño"
"65";"You forget very often. [pl]";"(ustedes) olvidan muy seguido"
"66";"You ask for more time. [pl]";"(ustedes) preguntan por más tiempo"
"67";"You revisit this special place. [pl]";"(ustedes) revisitan este lugar especial"
"68";"You take the morning bus. [pl]";"(ustedes) toman el autobús de la mañana"
"69";"You travel very often. [pl]";"(ustedes) viajan muy seguido"
"70";"You explain everything clearly. [pl]";"(usteses) explican todo claramente"
"71";"I rent a small apartment.";"(yo) alquilo un apartamento pequeño"
"72";"I help my friend today.";"(yo) ayudo a mi amigo"
"73";"I walk to the quiet park.";"(yo) camino al parque tranquilo"
"74";"I draw a simple flower.";"(yo) dibujo una flor simple"
"75";"I begin a new book.";"(yo) empiezo un libro nuevo"
"76";"I enter the small store.";"(yo) entro a la tienda pequeña"
"77";"I explain the simple idea.";"(yo) explico la idea simple"
"78";"I wash the dirty cup.";"(yo) lavo la taza sucia"
"79";"I clean the small kitchen.";"(yo) limpio la cocina pequeña"
"80";"I send a short message.";"(yo) mando un mensaje corto"
"81";"I need a clean towel.";"(yo) necesito una toalla limpia"
"82";"I ask a simple question.";"(yo) pregunto una pregunta simple"
"83";"I remember the old story.";"(yo) recuerdo la historia vieja"
"84";"I return to the quiet street.";"(yo) regreso a la calle tranquila"
"85";"I revisit the quiet plaza.";"(yo) revisito la plaza tranquila"
"86";"I take the cold water.";"(yo) tomo el agua fría"
"87";"I travel to the small town.";"(yo) viajo al pueblo pequeño"
"88";"I visit the quiet museum.";"(yo) visito el museo tranquilo"
"89";"He saves a little money.";"(él) ahorra un poco de dinero"
"90";"He helps his young sister.";"(él) ayuda a su hermana joven"
"91";"He cooks a fresh meal.";"(él) cocina una comida fresca"
"92";"He answers the easy question.";"(él) contesta la pregunta fácil"
"93";"He listens to soft music.";"(él) escucha música suave"
"94";"He studies the long lesson.";"(él) estudia la lección larga"
"95";"He speaks in the quiet room.";"(él) habla en el cuarto tranquilo"
"96";"He invites his young cousin.";"(él) invita a su primo joven"
"97";"He arrives at the tall building.";"(él) llega al edificio alto"
"98";"He watches the short movie.";"(él) mira la película corta"
"99";"He prepares a green salad.";"(él) prepara una ensalada verde"
"100";"He works in the big office.";"(él) trabaja en la oficina grande"
