"id","word","answer"
"109","Do you like papaya? [sing, informal]","¿Te gusta la papaya?"
"110","Do you like roasted peppers? [sing, informal]","¿Te gustan los pimientos asados?"
"111","Would you like cold milk? [sing, informal]","¿Te gustaría la leche fría?"
"112","Would you like a mango? [sing, informal]","¿Te gustaría un mango?"
"113","Would you like a banana? [sing, informal]","¿Te gustaría un plátano?"
"114","Would you like a banana? [sing, informal]","¿Te gustaría un plátano?"
"115","Would you like a cookie? [sing, informal]","¿Te gustaría una galleta?"
"116","Would you like a pear? [sing, informal]","¿Te gustaría una pera?"
"117","Do you have cold water? [sing, formal]","¿Tiene el agua fría?"
"118","Do you have a peach? [sing, formal]","¿Tiene un durazno?"
"119","Do you have a lime? [sing, formal]","¿Tiene un limón?"
"120","Do you have a banana? [sing, formal]","¿Tiene un plátano?"
"121","Do you have a cookie? [sing, formal]","¿Tiene una galleta?"
"122","Do you have cold milk? [sing, informal]","¿Tienes la leche fría?"
"123","Do you have whole milk? [sing, informal]","¿Tienes leche entera?"
"124","Do you have herb tea? [sing, informal]","¿Tienes té de hierbas?"
"125","Do you have a kiwi? [sing, informal]","¿Tienes un kiwi?"
"126","Do you have a mango? [sing, informal]","¿Tienes un mango?"
"127","You like coffee, correct? [sing, formal]","¿Usted quiere café, correcto?"
"128","You want red wine, correct? [sing, formal]","¿Usted quiere vino tinto, correcto?"
"129","He wants a mango.","Él quiere un mango."
"130","He wants a carrot. [formal]","Él quiere una zanahoria."
