"id";"word";"answer"
"34";"They possessed rare coins.";"[Ellos] poseyeron monedas raras."
"35";"They promised to return soon.";"[Ellos] prometieron regresar pronto."
"36";"They responded with a long explanation.";"[Ellos] respondieron con una explicación larga."
"37";"They broke the old chair.";"[Ellos] rompieron la silla vieja."
"38";"They surprised their parents with a visit.";"[Ellos] sorprendieron a sus padres con una visita."
"39";"They suffered a difficult loss.";"[Ellos] sufrieron una pérdida difícil."
"40";"They knit several hats last winter.";"[Ellos] tejieron varios gorros el invierno pasado."
"41";"They drank all the lemonade.";"[Ellos] tomaron toda la limonada."
"42";"They used the wrong password.";"[Ellos] usaron la contraseña equivocada."
"43";"They lived in Chile for two years.";"[Ellos] vivieron en Chile por dos años."
"44";"We admitted the truth together.";"[Nosotros] admitimos la verdad juntos."
"45";"We drank cold water after the run.";"[Nosotros] bebimos agua fría después de correr."
"46";"We cooked a big meal for everyone.";"[Nosotros] cocinamos una comida grande para todos."
"47";"We answered all the questions.";"[Nosotros] contestamos todas las preguntas."
"48";"We believed the story at first.";"[Nosotros] creímos la historia al principio."
"49";"We owed nothing after the refund.";"[Nosotros] debimos nada después del reembolso."
"50";"We decided to stay home.";"[Nosotros] decidimos quedarnos en casa."
"51";"We described the problem clearly.";"[Nosotros] describimos el problema claramente."
"52";"We hid the gifts under the bed.";"[Nosotros] escondimos los regalos debajo de la cama."
"53";"We studied the chapter together.";"[Nosotros] estudiamos el capítulo juntos."
"54";"We insisted on paying the bill.";"[Nosotros] insistimos en pagar la cuenta."
"55";"We called the hotel to confirm the reservation.";"[Nosotros] llamamos al hotel para confirmar la reservación."
"56";"We needed more time to finish.";"[Nosotros] necesitamos más tiempo para terminar."
"57";"We paid the rent on Tuesday.";"[Nosotros] pagamos la renta el martes."
"58";"We asked for extra time.";"[Nosotros] preguntamos por más tiempo."
"59";"We received the news yesterday.";"[Nosotros] recibimos las noticias ayer."
"60";"We distributed the flyers downtown.";"[Nosotros] repartimos los volantes en el centro."
"61";"We jumped over the small ditch.";"[Nosotros] saltamos sobre la zanja pequeña."
"62";"We feared the worst during the storm.";"[Nosotros] temimos lo peor durante la tormenta."
"63";"We used the same password last year.";"[Nosotros] usamos la misma contraseña el año pasado."
"64";"We sold our old furniture.";"[Nosotros] vendimos nuestros muebles viejos."
"65";"We sold everything at the garage sale.";"[Nosotros] vendimos todo en la venta de garaje."
"66";"You learned the names quickly. [sing, inf]";"[Tú] aprendiste los nombres rápido."
"67";"You attended the conference last week. [sing, inf]";"[Tú] asististe a la conferencia la semana pasada."
"68";"You changed your password yesterday. [sing, inf]";"[Tú] cambiaste tu contraseña ayer."
"69";"You walked through the old neighborhood. [sing, inf]";"[Tú] caminaste por el barrio viejo."
"70";"You spoke with confidence during the meeting. [sing, inf]";"[Tú] hablaste con confianza durante la reunión."
"71";"You printed the forms yesterday. [sing, inf]";"[Tú] imprimiste los formularios ayer."
"72";"You read the entire book in one day. [sing, inf]";"[Tú] leíste el libro entero en un día."
"73";"You cleaned the windows yesterday. [sing, inf]";"[Tú] limpiaste las ventanas ayer."
"74";"You sent the files yesterday afternoon. [sing, inf]";"[Tú] mandaste los archivos ayer por la tarde."
"75";"You paid the electric bill on Monday. [sing, inf]";"[Tú] pagaste la factura de electricidad el lunes."
"76";"You allowed the kids to stay up late. [sing, inf]";"[Tú] permitiste que los niños se quedaran despiertos."
"77";"You responded quickly. [sing, inf]";"[Tú] respondiste rápido."
"78";"You knit a scarf last winter. [sing, inf]";"[Tú] tejiste una bufanda el invierno pasado."
"79";"You feared the noise outside. [sing, inf]";"[Tú] temiste el ruido afuera."
"80";"You united the teams for the project. [sing, inf]";"[Tú] uniste los equipos para el proyecto."
"81";"You admitted the truth. [sing, formal]";"[Usted] admitió la verdad."
"82";"You danced beautifully at the party. [sing, formal]";"[Usted] bailó hermosamente en la fiesta."
"83";"You cooked dinner for everyone. [sing, formal]";"[Usted] cocinó la cena para todos."
"84";"You understood the instructions well. [sing, formal]";"[Usted] comprendió bien las instrucciones."
"85";"You owed me five dollars. [sing, formal]";"[Usted] debió cinco dólares."
"86";"You hid the envelope under the papers. [sing, formal]";"[Usted] escondió el sobre bajo los papeles."
"87";"You watched the movie last night. [sing, formal]";"[Usted] miró la película anoche."
"88";"You asked several important questions. [sing, formal]";"[Usted] preguntó varias preguntas importantes."
"89";"You received the package this morning. [sing, formal]";"[Usted] recibió el paquete esta mañana."
"90";"You went up the tower slowly. [sing, formal]";"[Usted] subió la torre despacio."
"91";"You opened the window for fresh air. [pl, formal]";"[Ustedes] abrieron la ventana para tomar aire fresco."
"92";"You learned the rules very fast. [pl, formal]";"[Ustedes] aprendieron las reglas muy rápido."
"93";"You swept the porch last night. [pl, formal]";"[Ustedes] barrieron el porche anoche."
"94";"You ate the last cookie. [pl, formal]";"[Ustedes] comieron la última galleta."
"95";"You believed his explanation. [pl, formal]";"[Ustedes] creyeron su explicación."
"96";"You described the scene very well. [pl, formal]";"[Ustedes] describieron la escena muy bien."
"97";"You discussed the idea with your group. [pl, formal]";"[Ustedes] discutieron la idea con su grupo."
"98";"You entered the wrong room. [pl, formal]";"[Ustedes] entraron al cuarto equivocado."
"99";"You waited outside in the rain. [pl, formal]";"[Ustedes] esperaron afuera bajo la lluvia."
"100";"You existed only in my dreams. [pl, formal]";"[Ustedes] existieron solo en mis sueños."
"101";"You called me twice this morning. [pl, formal]";"[Ustedes] llamaron dos veces esta mañana."
"102";"You put the documents in the drawer. [pl, formal]";"[Ustedes] metieron los documentos en el cajón."
"103";"You allowed the update without hesitation. [pl, formal]";"[Ustedes] permitieron la actualización sin dudar."
"104";"You responded with confidence. [pl, formal]";"[Ustedes] respondieron con confianza."
"105";"You worked at the office last weekend. [pl, formal]";"[Ustedes] trabajaron en la oficina el fin de semana pasado."
"106";"I opened the door slowly.";"[Yo] abrí la puerta lentamente."
"107";"I learned the truth yesterday.";"[Yo] aprendí la verdad ayer."
"108";"I learned a lot from that experience.";"[Yo] aprendí mucho de esa experiencia."
"109";"I swept the garage yesterday.";"[Yo] barrí el garaje ayer."
"110";"I shared my notes with the group.";"[Yo] compartí mis notas con el grupo."
"111";"I understood the message immediately.";"[Yo] comprendí el mensaje de inmediato."
"112";"I bought a new jacket yesterday.";"[Yo] compré una chaqueta nueva ayer."
"113";"I answered quickly during the interview.";"[Yo] contesté rápido durante la entrevista."
"114";"I ran five miles this morning.";"[Yo] corrí cinco millas esta mañana."
"115";"I covered the plants before the frost.";"[Yo] cubrí las plantas antes de la helada."
"116";"I discussed the idea with my mentor.";"[Yo] discutí la idea con mi mentor."
"117";"I spoke with the manager yesterday.";"[Yo] hablé con el gerente ayer."
"118";"I cleaned the kitchen before leaving.";"[Yo] limpié la cocina antes de salir."
"119";"I carried the groceries inside.";"[Yo] llevé las compras adentro."
"120";"I allowed the kids to play outside.";"[Yo] permití que los niños jugaran afuera."
"121";"I possessed that book years ago.";"[Yo] poseí ese libro hace años."
"122";"I promised to return early.";"[Yo] prometí regresar temprano."
"123";"I jumped over the fence.";"[Yo] salté la cerca."
"124";"I surprised my friend with a visit.";"[Yo] sorprendí a mi amigo con una visita."
"125";"I went up the hill quickly.";"[Yo] subí la colina rápidamente."
"126";"I suffered a headache last night.";"[Yo] sufrí un dolor de cabeza anoche."
"127";"I worked from home last Friday.";"[Yo] trabajé desde casa el viernes pasado."
"128";"I united the teams for the activity.";"[Yo] uní los equipos para la actividad."
"129";"I traveled to Argentina last year.";"[Yo] viajé a Argentina el año pasado."
"130";"I traveled to Spain in 2022.";"[Yo] viajé a España en 2022."
"131";"I visited my cousins last weekend.";"[Yo] visité a mis primos el fin de semana pasado."
"132";"I visited the museum last month.";"[Yo] visité el museo el mes pasado."
"133";"I lived in Peru for a short time.";"[Yo] viví en Perú por un tiempo corto."
"134";"He studied all night for the exam.";"[Él] estudió toda la noche para el examen."
