"id";"word";"answer"
"64";"You drink tea in the evenings. [sing, inf]";"[Tú] bebes té por las tardes."
"65";"You walk along the beach at sunset. [sing, inf]";"[Tú] caminas por la playa al atardecer."
"66";"You eat lunch at your desk. [sing, inf]";"[Tú] comes el almuerzo en tu escritorio."
"67";"You run along the river path. [sing, inf]";"[Tú] corres por el sendero del río."
"68";"You cover the plants at night. [sing, inf]";"[Tú] cubres las plantas por la noche."
"69";"You hide the gift in the closet. [sing, inf]";"[Tú] escondes el regalo en el clóset."
"70";"You write beautifully. [sing, inf]";"[Tú] escribes muy bonito."
"71";"You exist in my favorite memories. [sing, inf]";"[Tú] existes en mis recuerdos favoritos."
"72";"You speak clearly. [sing, inf]";"[Tú] hablas claramente."
"73";"You carry the heavy box. [sing, inf]";"[Tú] llevas la caja pesada."
"74";"You allow this change. [sing, inf]";"[Tú] permites este cambio."
"75";"You possess great patience. [sing, inf]";"[Tú] posees mucha paciencia."
"76";"You promise to help tomorrow. [sing, inf]";"[Tú] prometes ayudar mañana."
"77";"You jump over the small puddle. [sing, inf]";"[Tú] saltas sobre el charco pequeño."
"78";"You use this tool very well. [sing, inf]";"[Tú] usas esta herramienta muy bien."
"79";"You visit the museum often. [sing, inf]";"[Tú] visitas el museo a menudo."
"80";"You live near the park. [sing, inf]";"[Tú] vives cerca del parque."
"81";"You cook very tasty meals. [sing, formal]";"[Usted] cocina comidas muy sabrosas."
"82";"You share your notes with the class. [sing, formal]";"[Usted] comparte sus notas con la clase."
"83";"You need more time to prepare. [sing, formal]";"[Usted] necesita más tiempo para prepararse."
"84";"You allow pets in your house. [sing, formal]";"[Usted] permite mascotas en su casa."
"85";"You surprise your coworkers with gifts. [sing, formal]";"[Usted] sorprende a sus compañeros con regalos."
"86";"You suffer from headaches sometimes. [sing, formal]";"[Usted] sufre de dolores de cabeza a veces."
"87";"You drink enough water. [sing, formal]";"[Usted] toma suficiente agua."
"88";"You sell handmade jewelry. [sing, formal]";"[Usted] vende joyería hecha a mano."
"89";"You learn quickly. [pl, formal]";"[Ustedes] aprenden rápido."
"90";"You help your team finish the project. [pl, formal]";"[Ustedes] ayudan a su equipo a terminar el proyecto."
"91";"You change the schedule when necessary. [pl, formal]";"[Ustedes] cambian el horario cuando es necesario."
"92";"You buy fresh vegetables. [pl, formal]";"[Ustedes] compran verduras frescas."
"93";"You insist on doing it yourself. [pl, formal]";"[Ustedes] insisten en hacerlo ustedes mismos."
"94";"You put the groceries on the counter. [pl, formal]";"[Ustedes] meten las compras en el mostrador."
"95";"You promise to arrive early. [pl, formal]";"[Ustedes] prometen llegar temprano."
"96";"You distribute the materials. [pl, formal]";"[Ustedes] reparten los materiales."
"97";"You go up the stairs slowly. [pl, formal]";"[Ustedes] suben las escaleras despacio."
"98";"You work late on Fridays. [pl, formal]";"[Ustedes] trabajan tarde los viernes."
"99";"You travel often for work. [pl, formal]";"[Ustedes] viajan a menudo por trabajo."
"100";"You live with your cousins. [pl, formal]";"[Ustedes] viven con sus primos."
"101";"I attend every meeting.";"[Yo] asisto a cada reunión."
"102";"I help my neighbor with her groceries.";"[Yo] ayudo a mi vecina con sus compras."
"103";"I dance when I hear this song.";"[Yo] bailo cuando escucho esta canción."
"104";"I walk to the store.";"[Yo] camino a la tienda."
"105";"I eat breakfast early.";"[Yo] como el desayuno temprano."
"106";"I understand your point clearly.";"[Yo] comprendo tu punto claramente."
"107";"I buy fruit at the local market.";"[Yo] compro fruta en el mercado local."
"108";"I believe in your idea.";"[Yo] creo en tu idea."
"109";"I should finish this today.";"[Yo] debo terminar esto hoy."
"110";"I decide what to cook tonight.";"[Yo] decido qué cocinar esta noche."
"111";"I describe the situation clearly.";"[Yo] describo la situación claramente."
"112";"I enter the room quietly.";"[Yo] entro al cuarto en silencio."
"113";"I speak with my coworkers every morning.";"[Yo] hablo con mis compañeros cada mañana."
"114";"I print the report for the meeting.";"[Yo] imprimo el informe para la reunión."
"115";"I insist on finishing this today.";"[Yo] insisto en terminar esto hoy."
"116";"I send the package this afternoon.";"[Yo] mando el paquete esta tarde."
"117";"I watch the sunrise every morning.";"[Yo] miro el amanecer cada mañana."
"118";"I pay for the tickets online.";"[Yo] pago los boletos en línea."
"119";"I allow myself a short break.";"[Yo] permito un pequeño descanso."
"120";"I ask for directions when I'm lost.";"[Yo] pregunto por direcciones cuando estoy perdido."
"121";"I distribute the flyers downtown.";"[Yo] reparto los volantes en el centro."
"122";"I respond to emails immediately.";"[Yo] respondo los correos de inmediato."
"123";"I respond to your message.";"[Yo] respondo tu mensaje."
"124";"I break the chocolate into pieces.";"[Yo] rompo el chocolate en pedazos."
"125";"I knit a blanket for winter.";"[Yo] tejo una manta para el invierno."
"126";"I fear deep water.";"[Yo] temo al agua profunda."
"127";"He opens the window to get fresh air.";"[Él] abre la ventana para tomar aire fresco."
"128";"He admits his mistake.";"[Él] admite su error."
"129";"He learns new skills every month.";"[Él] aprende nuevas habilidades cada mes."
"130";"He cooks dinner for his family.";"[Él] cocina la cena para su familia."
"131";"He answers all the questions politely.";"[Él] contesta todas las preguntas con cortesía."
"132";"He needs more information.";"[Él] necesita más información."
"133";"He fears the dark.";"[Él] teme la oscuridad."
"134";"He drinks coffee before meetings.";"[Él] toma café antes de las reuniones."
